sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
1,2952,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
2,3246,All India,"Kidwai Memorial Institute of Oncolgy,Kidwai Memorial Institute of Oncolgy, Karnataka, 560029",M.D. (RADIO- DIAGNOSIS),Open,EWS,Allotted
3,3478,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
4,4048,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517501",M.D. (GENERAL MEDICINE),Open,General,Allotted
5,4867,All India,"Govt. Medical College, Baroda,Govt. Medical College, Baroda, Gujarat, 390001",M.D. (RADIO- DIAGNOSIS),Open,OBC,Allotted
6,4870,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
7,4882,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
8,5176,All India,"Karnataka Medical College and Research Institute, Hubballi,Karnataka Medical College and Research Institute, Hubballi Karnataka, 580021","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,OBC,Allotted
9,5220,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
10,5398,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
11,5527,All India,"ESIC Medical College and PGIMSR,ESIC Medical College and Hospital, KK Nagar, Chennai - 600 078, Tamil Nadu, 600078",M.S. (GENERAL SURGERY),Open,General,Allotted
12,5669,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
13,5681,DNB Quota,"Bangalore Baptist Hospital, ,Bangalore Baptist Hospital, Bellary Road, Hebbal, Bangalore - 560024, Karnataka, 560024",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
14,5718,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517501",M.D. (GENERAL MEDICINE),Open,General,Allotted
15,5928,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,OBC,Allotted
16,5965,DNB Quota,"Apollo Hospital,,DNB office, 3rd Floor Opp Library Apollo Hospitals, Jubilee Hills, Hyderabad, Telangana, 500033",(NBEMS) RADIO- DIAGNOSIS,Open,EWS,Allotted
17,6225,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
18,6259,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
19,6397,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (GENERAL MEDICINE),Open,General,Allotted
20,6504,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
21,6517,All India,"Pt. Raghunath Murmu Medical College & Hospital, Baripada Government,At- Rangamatia, Po- Laxmiposi, PS- Baripada Sadar, Via- Shankhabhanga, Dist- Mayurbhanj, Odisha",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
22,6617,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
23,6656,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
24,7354,All India,"ESIC MEDICAL COLLEGE, JOKA,ESI-PGIMSR & ESIC MEDICAL COLLEGE, JOKA, KOLKATA, WEST BENGAL, West Bengal, 700104",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
25,7474,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
26,7606,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
27,7716,All India,"Osmania Medical Collge,5-1-876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095",M.D. (PAEDIATRICS),Open,General,Allotted
28,7752,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
29,7833,All India,"ESIC Medical College and PGIMSR,ESIC Medical College and Hospital, KK Nagar, Chennai - 600 078, Tamil Nadu, 600078",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
30,7881,DNB Quota,"GMERS Medical College and Hospital, ,paddoc road, near majewadi gate, junagadh, Gujarat, 362001",(NBEMS) DERMATOLOGY and VENEREOLOGY and LEPROSY,Open,General,Allotted
31,7911,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
32,8041,DNB Quota,"Bangalore Baptist Hospital, ,Bangalore Baptist Hospital, Bellary Road, Hebbal, Bangalore - 560024, Karnataka, 560024",(NBEMS) RADIO- DIAGNOSIS,Open,OBC,Allotted
33,8078,DNB Quota,"Fortis Hospital, ,Poonam Palaspagar - Academic Coordinator Fortis Hospital, Bannerghatta Road, Bangalore, Karnataka 5, Karnataka, 560076",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
34,8278,All India,"Kodagu Institute of Medical Sciences, Karnataka,Kodagu Institute of Medical Sciences Madikeri Kodagu, Karnataka, 571201",M.D. (GENERAL MEDICINE),Open,General,Allotted
35,8379,All India,"KANYAKUMARI GOVERNMENT MEDICAL COLLEGE,KANYAKUMARI GOVERNMENT MEDICAL COLLEGE, Tamil Nadu, 629201",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
36,8414,DNB Quota,"Fortis Hospital, ,Poonam Palaspagar - Academic Coordinator Fortis Hospital, Bannerghatta Road, Bangalore, Karnataka 5, Karnataka, 560076",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
37,8425,All India,"GOVERNMENT VELLORE MEDICAL COLLEGE,GOVERNMENT VELLORE MEDICAL COLLEGE, Tamil Nadu, 632011",M.D. (GENERAL MEDICINE),Open,General,Allotted
38,8544,DNB Quota,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
39,8548,DNB Quota,"T.S.R.T.C. HOSPITAL, Tarnaka Flyover, Abhilekhagaram, Amberpet, Secunderabad , Telangana-500007,TSRTC Hospital, Osmania University Main Rd, Abhilekhagaram, Tarnaka, Secunderabad, Hyderabad, Telangana 500007",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
40,8614,DNB Quota,"Billroth Hospital,,43,Lakshmi Talkies Road, Shenoy Nagar, Chennai, Tamil Nadu, 600030",(NBEMS) RADIO- DIAGNOSIS,Open,OBC,Allotted
41,8617,DNB Quota,"Sri Ramakrishna Hospital, ,395, Sarojini Naidu Road, Sidhapudur, Coimbatore - 641 044, Tamil Nadu, 641044",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
42,8806,DNB Quota,"Sadhu Vaswani Missions ,7-9 Lane No 1 Koregaon Park Pune 411001, Maharashtra, 411001",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
43,8814,All India,"College of Medicine & Sagore Dutta Hospital,College of Medicine & Sagore Dutta Hospital, West Bengal, 700058",M.D. (GENERAL MEDICINE),Open,General,Allotted
44,8874,DNB Quota,"Shalby Hospital, ,DNB Program, Basement 2, Shalby hopsital , Opp. karnwati club, S. G. Highway Ahmedabad - 380015, Gujarat, 380015",(NBEMS) RADIO- DIAGNOSIS,Open,EWS,Allotted
45,8903,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (PAEDIATRICS),Open,General,Allotted
46,8946,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
47,8956,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
48,9059,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (PAEDIATRICS),Open,EWS,Allotted
49,9101,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (PAEDIATRICS),Open,OBC,Allotted
50,9135,DNB Quota,"Polakulath Narayanan Renai Medicity Multi Super Specialty Hospital,,RENAIMEDICITY PALARIVATTOM KOCHI KERALA, Kerala, 682025",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
51,9158,DNB Quota,"Bhagat Phool Singh Govt. Medical College for Women,BHAGAT PHOOL SINGH GOVT. MEDICAL COLLEGE FOR WOMEN KHANPUR KALAN SONEPAT, Haryana, 131305",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
52,9159,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
53,9183,All India,"Koppal Institute of Medical Sciences Koppal, Karnataka,Gangavati Road Kiddidal Gate koppal, Karnataka, 583231",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
54,9186,DNB Quota,"Cancer Institute (WIA), No:38, Tamil Nadu,No.38 Sardar Patel Road,Chennai, Tamil Nadu, 600036",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
55,9208,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (PAEDIATRICS),Open,General,Allotted
56,9394,All India,"GAJRA RAJA MEDICAL COLLEGE GWALIOR,GAJRA RAJA MEDICAL COLLEGE GWALIOR, Madhya Pradesh, 474009",M.D. (PAEDIATRICS),Open,General,Allotted
57,9435,DNB Quota,"Joint Accreditation Programme- AARTHI SCANS AND LABS, (A UNIT OF AARTHI SCANS PVT LTD) (Attached Secondary hospital is Billroth Hospital Pvt. Ltd. Shenoy Road, Chennai, Tamil Nadu) , Tamil Nadu ,No.60, 100 feet road, Vadapalani, Chennai 600026, Tamil Nadu, 600026",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
58,9676,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
59,9704,All India,"Govt. Medical College Anantnag, J&K,Govt. Medical College Anantnag, J&K- Main Campus Dialgam, 192210",M.D. (GENERAL MEDICINE),Open,General,Allotted
60,9759,All India,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI, TAMIL NADU,GOVERNMENT DHARMAPURI MEDICAL COLLEGE, NETHAJI BYE PASS ROAD, DHARMAPURI, TAMIL NADU, Tamil Nadu, 636701",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
61,9848,DNB Quota,"The Mission Hospital, West Bengal ,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector-2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) RADIO- DIAGNOSIS,Open,OBC,Allotted
62,9849,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
63,9867,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
64,9904,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
65,9932,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (GENERAL MEDICINE),Open,General,Allotted
66,9988,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (PAEDIATRICS),Open,OBC,Allotted
67,10059,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
68,10080,DNB Quota,"Gujarat MRI Centre, ,1ST FLOOR,SAMVED HOSPITAL,STADIUM COMMERCE COLLEGE ROAD,NAVRANGPURA,AHMEDABAD, Gujarat, 380009",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
69,10086,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
70,10179,DNB Quota,"Medica Superspecialty Hospital, ,127 Mukundapur, E.M. Byapss, Kolkata, West Bengal, 700099",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
71,10199,DNB Quota,"Shaheed Hasan Khan Mewati Government Medical College , ,Shaheed Hasan Khan Mewati Government Medical College Nalhar Nuh, Haryana, 122107",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
72,10456,All India,"TATA MEMORIAL CENTRE, MUMBAI,OFFICE OF THE DIRECTOR ACADEMICS, 13TH FLOOR, HOMI BHABHA BLOCK, TATA MEMORIAL HOSPITAL, PAREL, MUMB, Maharashtra, 400012",M.D. (Radiotherapy/ Radiation Oncology),Open,EWS,Allotted
73,10492,All India,"LATE SHRI LAKHI RAM AGRAWAL MEMORIAL GOVT.MEDICAL COLLEGE,LATE SHRI LAKHI RAM AGRAWAL MEMORIAL GOVT.MEDICAL COLLEGE, Chhattisgarh, 496001",M.D. (GENERAL MEDICINE),Open,General,Allotted
74,10539,DNB Quota,"YATHARTH SUPER SPECIALTY HOSPITALS, Uttar Pradesh,Sector omega 01-, Greater noida, Uttar Pradesh, 201308",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
75,10600,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,In front of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (PAEDIATRICS),Open,OBC,Allotted
76,10655,All India,"ESIC Medical College & Hospital, Alwar,MIA, DESULA, ALWAR, RAJASTHAN",M.D. (PAEDIATRICS),Open,EWS,Allotted
77,10677,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.S. (GENERAL SURGERY),Open,General,Allotted
78,10717,DNB Quota,"Kovai Medical Centre, ,Kovai Medical Center and Hospital, 99, Avanashi Road, Coimbatore - 641014, Tamil Nadu, 641014",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
79,10719,DNB Quota,"Vadamalayan Hospital,,Registered Office - 15, Jawahar Road, Chokkikulam, Madurai - 625002. 9A, Vallabhai Road, Chokkikula, Tamil Nadu, 625002",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
80,10737,DNB Quota,"Vivekananda Polyclinic and Institute of Medical Sciences, ,Vivekananda Polyclinic and Institute of Medical Sciences, Vivekananda Puram, Lucknow, Uttar Pradesh, 226007",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
81,10743,DNB Quota,"BAPS Pramukh Swami Hospital, ,SHRI PRAMUKH SWAMI MAHARAJ MARG, ADAJAN CHAR RASTA, ADAJAN, SURAT, Gujarat, 395009",(NBEMS) GENERAL MEDICINE,Open,EWS,Allotted
82,10782,DNB Quota,"Desun Hospital and Heart Institute, West Bengal,720 EM Bypass Sector - I Kasba Kolkata, West Bengal, 700107",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
83,10888,Armed Forces Medical,"Institute of Aerospace Medicine, IAF, Bangaluru,Institute of Aerospace Medicine IAF, Old Airport Road, Vimanapura Post, Bengaluru, Karnataka, 560017",M.D. (AEROSPACE MEDICINE),Open,OBC,Allotted( AFMS Rank : 3661 )
84,11069,DNB Quota,"Government Medical College,Maharashtra,Near civil hospital, Oros, taluka kudal, sindhudurg , Maharashtra, Maharashtra, 416812",(NBEMS) GENERAL MEDICINE,EWS,EWS,Allotted
85,11182,DNB Quota,"Apollo Gleneagles Hospital, ,58 Canal Circular Road Kolkata 700054, West Bengal, 700054",(NBEMS) PAEDIATRICS,Open,General,Allotted
86,11230,All India,"ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE,ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE, Bihar, 823001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",EWS,EWS,Allotted
87,11238,DNB Quota,"DISHARI HEALTH POINT PRIVATE LIMITED,West Bengal,19 B G ROAD, P.O- MOKDUMPUR, P.S-ENGLISH BAZAR, DIST- MALDA, PIN-732103, West Bengal, 732103",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
88,11249,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. (PAEDIATRICS),Open,General,Allotted
89,11623,All India,"Government Medical College, Kathua,NH1A, Near Kalibari, Kathua",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
90,11679,All India,"GOVT MEDICAL COLLEGE KOTTAYAM,GOVT MEDICAL COLLEGE, GANDHINAGAR P O, KOTTAYAM KERALA 686008, Kerala, 686008",M.D. (PAEDIATRICS),OBC,OBC,Allotted
91,11971,DNB Quota,"ESIC MEDICAL COLLEGE AND HOSPITAL, Bihar,SIKANDARPUR, BIHTA, PATNA, BIHAR, Bihar-801103Sikandarpur, Bihta, Patna, Bihar, 801103",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
92,12067,DNB Quota,"Karuna Medical College, Vilayodi, Chittur, Palakkad, Kerala-678103,KARUNA MEDICAL COLLEGE HOSPITAL, VILAYODI, CHITTUR",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
93,12270,DNB Quota,"Shree Narayana Hospital, ,Near Ganj Mandi, Behind Sector 5, Devendra Nagar, Pandri, Raipur, Chhattisgarh, 492001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
94,12296,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
95,12303,DNB Quota,"Kauvery Hospital, Vadapalani (A unit of Sri Kauvery Medical Care India Limited) No 23/1, Arcot Road, Vadapalani Chennai , Tamil Nadu-600026,No 23/1 Arcot road, Kauvery Hospital, Vadapalani Chennai",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
96,12304,DNB Quota,"Mata Chanan Devi Hospital,, ,C-1 JANAKPURI, Delhi (NCT), 110058",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
97,12344,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
98,12358,DNB Quota,"Lilavati Hospital and Research Centre, ,Lilavati Hospital And Research Centre A-791, Bandra Reclamation, Bandra - West, Mumbai, Maharashtra, 400050",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,Open,OBC,Allotted
99,12370,All India,"Osmania Medical Collge,5-1-876, Turrebaz Khan Rd, Troop Bazaar, Koti, Hyderabad, Telangana, Telangana, 500095",M.S. (ORTHOPAEDICS),Open,General,Allotted
100,12372,DNB Quota,"Bangalore Baptist Hospital, ,Bangalore Baptist Hospital, Bellary Road, Hebbal, Bangalore - 560024, Karnataka, 560024",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,Open,OBC,Allotted
101,12454,All India,"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (PAEDIATRICS),Open,OBC,Allotted
102,12461,All India,"Post Graduate Institute of Medical Sciences (PGIMS),Navi Mumbai,Park Avenue Road Kamladevi Birjdar Marg Plot no 11 6 and 11 7 Nerul East Navi Mumbai, Maharashtra, 400706",M.D. (PAEDIATRICS),Open,General,Allotted
103,12476,IP University Quota,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
104,12484,DNB Quota,"Global Hospital and Health City, (A unit of Ravindernath GE Medical Associate), Tamil Nadu,439, Cheran Nagar, Sholinganallur - Medavakkam Road, Perumbakkam, Chennai, Tamil Nadu, 600100",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
105,12530,All India,"Bankura Sammilani Medical College,Bankura Sammilani Medical College, West Bengal, 722102",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
106,12621,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PAEDIATRICS),Open,General,Allotted
107,12633,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",M.D. (PAEDIATRICS),Open,General,Allotted
108,12644,DNB Quota,"Shree Mahavir Health and Medical Relief Society Hospital, (Smt. R B Shah Mahavir Super Specialty Hospital and Shri B D Mehta Mahavir Heart Institute) ,SHREE MAHAVIR HEALTH CAMPUS, OPP JIVANBHARTI SCHOOL, NANPURA SURAT, Gujarat, 395001",(NBEMS) GENERAL MEDICINE,Open,EWS,Allotted
109,12649,All India,"Govt. Medical College, Baroda,Govt. Medical College, Baroda, Gujarat, 390001",M.S. (GENERAL SURGERY),Open,General,Allotted
110,12674,All India,"Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College, Ambikapur,Kanyaparisar Road Gangapur Ambikapur District Surguja, Chhattisgarh, 497001",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
111,12914,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS ROAD,BHOOTNATH, KANKARBAGH, Bihar, 800026",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
112,12952,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
113,13020,Armed Forces Medical,"Institute of Aerospace Medicine, IAF, Bangaluru,Institute of Aerospace Medicine IAF, Old Airport Road, Vimanapura Post, Bengaluru, Karnataka, 560017",M.D. (AEROSPACE MEDICINE),Open,General,Allotted( AFMS Rank : 4426 )
114,13021,All India,"GUNTUR MEDICAL COLLEGE,GUNTUR MEDICAL COLLEGE, Andhra Pradesh, 522004",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
115,13038,DNB Quota,"Kailash hospital neuro institute, Uttar Pradesh,KAILASH HOSPITAL & NEURO INSTITUTE NH-1 SECTOR 71 NOIDA UP, Uttar Pradesh, 201309",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
116,13053,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",EWS,EWS,Allotted
117,13099,All India,"GUNTUR MEDICAL COLLEGE,GUNTUR MEDICAL COLLEGE, Andhra Pradesh, 522004",M.D. (PAEDIATRICS),OBC,OBC,Allotted
118,13106,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.D. (PAEDIATRICS),Open,General,Allotted
119,13173,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (PAEDIATRICS),Open,General,Allotted
120,13184,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
121,13192,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
122,13240,All India,"Government Medical College Hospital, Omandurar,GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJAH ROAD, NEAR KALAIVANAR ARANGAM, CHEN, Tamil Nadu, 600002",M.D. (PAEDIATRICS),OBC,OBC,Allotted
123,13290,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.S. (E.N.T.),OBC,OBC,Allotted
124,13318,All India,"Government Medical College Kozhikode,Government Medical College Kozhikode principalmcc@gmail.com, Kerala, 673008",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,OBC,Allotted
125,13347,DNB Quota,"Shree Aggarsain International Hospital, P.S.P, Sector 22, Rohini, Delhi-110086,PSP Aman Vihar, Sector-22,Rohini,Delhi-110086",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
126,13395,All India,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",M.S. (GENERAL SURGERY),Open,General,Allotted
127,13436,All India,"Government Medical College, Gondia,Nehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharashtra., Maharashtra, 441601",M.D. (PAEDIATRICS),Open,OBC,Allotted
