sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
6756,9433,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6757,9435,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),OBC,OBC,Allotted
6758,9436,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (PAEDIATRICS),SC,SC,Allotted
6759,9437,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6760,9438,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",M.D. (GENERAL MEDICINE),SC,SC,Allotted
6761,9440,All India,"Lokopriya Gopinath Bordoloi Regional Institute of Mental Health,LGBRIMH, Tezpur, District Sonitpur,, Assam, 784001",M.D. (PSYCHIATRY),Open,General,Allotted
6762,9443,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6763,9446,Management/Paid Seats Quota,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore,Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore, Karnataka, 575001",M.D. (GENERAL MEDICINE),Open,General,Allotted
6764,9447,All India,"Silchar Medical College, Silchar,Silchar Medical College, Silchar, Assam, 788014",M.S. (GENERAL SURGERY),Open,General,Allotted
6765,9449,All India,"Jawaharlal Institute of Medical Sciences, Manipur,Jawaharlal Nehru Institute of Medical Sciences, Porompat, Imphal -East, Manipur-795005, Manipur, 795005",M.S. (ORTHOPAEDICS),Open,General,Allotted
6766,9451,DNB Quota,"Rangadore Memorial Hospital,,1ST CROSS, SHANKARAPURAM, BANGALORE, Karnataka, 560004",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
6767,9452,DNB Quota,"Kailash Hospital and Heart Institute, Uttar Pradesh,H-33 SECTOR 27 NOIDA, Uttar Pradesh, 201301",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6768,9453,All India,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, Chhattisgarh, 495001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
6769,9454,All India,"Indira Gandhi Institute of Medical Sciences, Patna,Indira Gandhi Institute of Medical Sciences, Patna, Bihar, 800014",M.D. (PSYCHIATRY),Open,General,Allotted
6770,9455,DNB Quota,"ST. JOSEPH HOSPITAL , Tamil Nadu,15,Trichy Road, Dindigul - 624001., Tamil Nadu, 624001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6771,9457,DNB Quota,"SRCC Children`s Hoapital,,1 A Haji Ali Park, K Khadye Marg, Near MCGN Pump Station, Mahalaxmi, Mumbai, Maharashtra, 400034",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
6772,9458,All India,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.S. (GENERAL SURGERY),SC,SC,Allotted
6773,9460,DNB Quota,"Sagar Hospital - ,Shavige Malleshwara Hills, Kumaraswamy Layout, Bangalore, Karnataka, 560078",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6774,9461,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.S. (E.N.T.),EWS,EWS,Allotted
6775,9463,All India,"Karwar Institute of Medical Sciences, Karnataka,MG Road, Karnataka, 581301",M.S. (GENERAL SURGERY),Open,General,Allotted
6776,9464,All India,"Shaikh-Ul-Hind Maulana Mahmood Hasan Medical College, Saharanpur,Pilkhani Ambala Road, Uttar Pradesh, 247232",M.S. (GENERAL SURGERY),Open,General,Allotted
6777,9465,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE 32, Gorachand Road, Kolkata 700014, West Bengal, 700014",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6778,9467,All India,"Central Institute of Psychiatry, Ranchi,Central Institute of Psychiatry, Ranchi, Jharkhand, 834006",M.D. (PSYCHIATRY),EWS,EWS,Allotted
6779,9468,DNB Quota,"SRCC Children`s Hoapital,,1 A Haji Ali Park, K Khadye Marg, Near MCGN Pump Station, Mahalaxmi, Mumbai, Maharashtra, 400034",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
6780,9469,All India,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),OBC,OBC,Allotted
6781,9470,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA), Andhra Pradesh, 516002",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6782,9473,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6783,9474,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
6784,9476,All India,"Government Medical College Hospital, Manjeri,Government Medical College, Manjeri, Malappuram, Kerala, Kerala, 676121","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",SC,SC,Allotted
6785,9477,All India,"Central Institute of Psychiatry, Ranchi,Central Institute of Psychiatry, Ranchi, Jharkhand, 834006",M.D. (PSYCHIATRY),OBC,OBC,Allotted
6786,9478,All India,"GOVERNMENT VELLORE MEDICAL COLLEGE,GOVERNMENT VELLORE MEDICAL COLLEGE, Tamil Nadu, 632011",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6787,9479,All India,"Homi Bhabha Cancer Hospital, Varanasi,Homi Bhabha Cancer Hospital , Old Loco Colony, Shivpurwa, Lahartara, Varanasi-221002, Uttar Pradesh, Uttar Pradesh, 221002",M.D. (Radiotherapy/ Radiation Oncology),Open,General,Allotted
6788,9480,DNB Quota,"Apollo Hospital, ,APOLLO HOSPITALS BANGALORE A UNIT OF IMPERIAL HOSPITALS AND RESEARCH CENTRE LIMITED 154/11 Opp IIM B, Karnataka, 560076",(NBEMS) Respiratory Medicine,Open,OBC,Allotted
6789,9481,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
6790,9482,DNB Quota,"Shifa Hospitals,No.82, Kailasapuram Middle Street, Tirunelveli Junction, Tirunelveli, Tamilnadu, Tamil Nadu, 627001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6791,9484,All India,"Chittaranjan National Cancer Institute, 37- ,37, S P Mukherjee Road, Kolkata-700026- 1st campus, 299 DJ Block A.A.1, Newtown Kolkata- 700156-2nd, West Bengal, 700026",M.D. (Radiotherapy/ Radiation Oncology),Open,General,Allotted
6792,9485,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
6793,9486,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
6794,9487,Delhi University Quota,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (Radiotherapy/ Radiation Oncology),Open,General,Allotted
6795,9488,DNB Quota,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS) Obstetrics and Gynaecology,Open,General,Allotted
6796,9489,All India,"MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE, Karnataka, 570001",M.S. (GENERAL SURGERY),SC,SC,Allotted
6797,9490,All India,"TATA MEMORIAL CENTRE, MUMBAI,OFFICE OF THE DIRECTOR ACADEMICS, 13TH FLOOR, HOMI BHABHA BLOCK, TATA MEMORIAL HOSPITAL, PAREL, MUMB, Maharashtra, 400012",M.D. (PATHOLOGY),Open,General,Allotted
6798,9493,All India,"Government Medical College,Theni ,Government Medical College,Theni, Tamil Nadu, 625512",M.S. (GENERAL SURGERY),SC,SC,Allotted
6799,9494,Management/Paid Seats Quota,"Sri Ramachandra Medical College and Research Institute,Sri Ramachandra Medical College and Research Institute, Tamil Nadu, 600116",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
6800,9495,DNB Quota,"Meenakshi Mission Hospital and Research Centre, ,Lake Area, Melur Road, Madurai, Tamil Nadu, 625107",(NBEMS) Obstetrics and Gynaecology,Open,OBC,Allotted
6801,9497,DNB Quota,"Apollo Specialty Hospital, ,Lake View Road, KK. Nagar, Madurai -625020, Tamil Nadu, 625020",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
6802,9498,All India,"Government Medical College, Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
6803,9500,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
6804,9501,DNB Quota,"Apollo Hospital, Village Lingiadih,,Apollo Hospitals Bilaspur Seepat Road Lingyadih Village Bilaspur, Chhattisgarh, 495006",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
6805,9504,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
6806,9505,All India,"Government Medical College, Bettiah,Government Medical College Bettiah West Champaran Bihar, Bihar, 845438",M.D. (RADIO- DIAGNOSIS),SC,SC,Allotted
6807,9506,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6808,9508,DNB Quota,"Adarsha Hospital, ,Near KSRTC Bus Stand, Udupi Taluk and District, Karnataka, Karnataka, 576101",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6809,9509,DNB Quota,"Pushpagiri Institute of Medical Sciences and Research Centre,,Pushpagiri Institute of Medical Sciences and Research centre, Pushp Marg, Tiruvalla, Kerala, 689101",(NBEMS) Emergency Medicine,Open,OBC,Allotted
6810,9510,DNB Quota,"Bhagwan Mahaveer Jain Hospital, ,MILLERS ROAD, VASANTHNAGAR, BANGALORE, Karnataka, 560052",(NBEMS) Respiratory Medicine,Open,OBC,Allotted
6811,9519,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.S. (E.N.T.),OBC,OBC,Allotted
6812,9520,DNB Quota,"Deben Mahato (Sadar) Hospital,,Main Road Near SP office PO Purulia Main PS Purulia Town Dist Purulia West Bengal, West Bengal, 723101",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
6813,9522,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (RADIO- DIAGNOSIS),ST,ST,Allotted
6814,9523,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
6815,9524,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.S. (GENERAL SURGERY),SC,SC,Allotted
6816,9527,Delhi University Quota,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (ANAESTHESIOLOGY),Open,SC,Allotted
6817,9528,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),EWS,EWS,Allotted
6818,9529,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.S. (ORTHOPAEDICS),Open,General,Allotted
6819,9530,Management/Paid Seats Quota,"KALINGA INSTITUTE OF MEDICAL SCIENCES,KALINGA INSTITUTE OF MEDICAL SCIENCES, Odisha, 751024",M.D. (GENERAL MEDICINE),Open,General,Allotted
6820,9533,All India,"Rims Medical College, Ongole, ,GOVERNMENT MEDICAL COLLEGE ONGOLE, Andhra Pradesh, 523001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6821,9534,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6822,9535,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),OBC,OBC,Allotted
6823,9536,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED,DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, VISHNUPURI, NANDED, Maharashtra, 431606",M.S. (ORTHOPAEDICS),EWS,EWS,Allotted
6824,9537,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6825,9539,DNB Quota,"CMC Hospital,DABRA CHOWK , DELHI ROAD, HISAR, Haryana, 125001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6826,9540,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",DIP.IN GYNAE. and OBST.,Open,EWS,Allotted
6827,9541,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.S. (OPHTHALMOLOGY),Open,General,Allotted
6828,9545,DNB Quota,"Jamnabai General Hospital, ,Mandvi-Panigate Road, Mandvi, Opp. SBI Main Branch, Vadodara., Gujarat, 390017",(NBEMS) Obstetrics and Gynaecology,Open,OBC,Allotted
6829,9547,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,OBC,Allotted
6830,9548,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS KANKARBAGH, Bihar, 800026",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6831,9550,DNB Quota,"GMERS Medical College and Hospital, ,GMERS Medical College Valsad,Nanakwada Halar Road,Valsad ,Gujarat, Gujarat, 396001",(NBEMS) PAEDIATRICS,Open,General,Allotted
6832,9551,DNB Quota,"GMERS Medical College and General Hospital, ,GMERS Medical College and General hospital,Old TB Campus, gotri road, Vadodara, Gujarat, 390021",(NBEMS) GENERAL SURGERY,Open,General,Allotted
6833,9553,DNB Quota,"Maharaja Agrasen Medical College,,NH- 9, VPO - Agroha, District Hisar, Haryana, 125047",(NBEMS) PSYCHIATRY,Open,General,Allotted
6834,9554,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.D. (MICROBIOLOGY),Open,General,Allotted
6835,9555,DNB Quota,"Santosh Hospital, ,No.6/1, Promenade Road, Bangalore.560 005, Karnataka, 560005",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
6836,9556,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.S. (GENERAL SURGERY),Open,General,Allotted
6837,9557,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6838,9558,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6839,9560,All India,"GUNTUR MEDICAL COLLEGE,GUNTUR MEDICAL COLLEGE, Andhra Pradesh, 522004",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),OBC,OBC,Allotted
6840,9561,DNB Quota,"Mata Chanan Devi Hospital,, ,C-1 JANAKPURI, Delhi (NCT), 110058",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
6841,9562,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6842,9563,IP University Quota,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
6843,9564,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6844,9565,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
6845,9567,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (PSYCHIATRY),Open,General,Allotted
6846,9568,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.S. (ORTHOPAEDICS),SC,SC,Allotted
6847,9571,DNB Quota,"The Voluntary Health Services and Medical Centre, ,RAJIV GANDHI SALAI, TARAMANI, CHENNAI, Tamil Nadu, 600113",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6848,9573,All India,"SHIMOGA INSTITUTE OF MEDICAL SCIENCES,SHIMOGA INSTITUTE OF MEDICAL SCIENCES, Karnataka, 577201",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
6849,9574,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (GENERAL MEDICINE),SC,SC,Allotted
6850,9575,DNB Quota,"Artemis Health Institute, ,Sector 51, Gurugram, Haryana -122001, Haryana, 122001",(NBEMS) PAEDIATRICS,Open,General,Allotted
6851,9577,DNB Quota,"M R Bangur Hospital, ,241&249 Desh Pran Sashmal Road kolkata, West Bengal, 700033",(NBEMS) Obstetrics and Gynaecology,Open,General,Allotted
6852,9578,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.S. (E.N.T.),Open,General,Allotted
6853,9579,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
6854,9580,All India,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",M.D. (RADIO- DIAGNOSIS),ST,ST,Allotted
6855,9581,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
6856,9582,All India,"R G KAR MEDICAL COLLEGE, West Bengal,R G KAR MEDICAL COLLEGE,1 KHUDIRAM BOSE SARANI,KOLKATA, West Bengal, West Bengal, 700004",M.S. (ORTHOPAEDICS),SC,SC,Allotted
6857,9583,All India,"TATA MEMORIAL CENTRE, MUMBAI,OFFICE OF THE DIRECTOR ACADEMICS, 13TH FLOOR, HOMI BHABHA BLOCK, TATA MEMORIAL HOSPITAL, PAREL, MUMB, Maharashtra, 400012",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6858,9584,All India,"Government Medical College, Latur,Government Medical College, Old Railway station Near Marwadi Rajasthani High-School Latur, Maharashtra, 413512",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6859,9587,DNB Quota,"Yashoda Hospital, ,ALEXANDER ROAD, BESIDE HARIHARA KALABHAVAN, NEAR CLOCK TOWER, SECUNDERBAD, Telangana, 500003",(NBEMS) Obstetrics and Gynaecology,Open,General,Allotted
6860,9588,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6861,9589,DNB Quota,"Apollo Hospital, Village Lingiadih,,Apollo Hospitals Bilaspur Seepat Road Lingyadih Village Bilaspur, Chhattisgarh, 495006",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
6862,9590,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.S. (OPHTHALMOLOGY),Open,General,Allotted
6863,9591,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
6864,9592,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
6865,9596,DNB Quota,"Swami Dayanand Hospital, ,Dilshad Garden, Shahdara, Delhi, Delhi (NCT), 110095",(NBEMS) ORTHOPAEDICS,Open,General,Allotted
6866,9598,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
6867,9599,DNB Quota,"Kanchi Kamakoti Childs Trust Hospital, ,12 A, NAGESWARA ROAD, NUNGAMBAKKAM, CHENNAI., Tamil Nadu, 600034",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
6868,9600,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PAEDIATRICS),SC,SC,Allotted
6869,9602,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (PSYCHIATRY),OBC,OBC,Allotted
6870,9603,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
6871,9604,DNB Quota,"Princess Durru Shehvar Children`s and General Hospital, ,22 3 660A PURANI HAVELI HYDERABAD, Telangana, 500002",(NBEMS) PAEDIATRICS,Open,General,Allotted
6872,9606,DNB Quota,"Sankara Eye Hospital, ,Varthur Road, Kundalahalli gate, Bangalore 560037, Karnataka, 560037",(NBEMS) OPHTHALMOLOGY,Open,General,Allotted
6873,9607,DNB Quota,"Government Head Quarters Hospital, ,Nellikuppam Main Road, Cuddalore, Tamil Nadu, 607001",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,Allotted
6874,9609,DNB Quota,"KMC Hospital and Research Centre, ,KMC Hospital and Research Centre 187, Baghpat Road, Meerut, Uttar Pradesh, 250002",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
6875,9613,DNB Quota,"Rainbow hospital for women and children, ,Survey No. 141, Door No: 1-2-20, Opp. Chermas, Hydernagar, Hyderabad, Telangana-500072",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
6876,9614,DNB Quota,"Aster Medcity, Kuttisahib Road,,Aster Medcity Kuttisahib Road South Chittoor P.O. Cheranalloor Kochi, Kerala, 682027",(NBEMS) Neuro Surgery (Direct 6 Years Course),Open,OBC,Allotted
6877,9616,All India,"Ravindra Nath Tagore Medical College, Udaipur,Ravindra Nath Tagore Medical College, Udaipur, Rajasthan, 313001",M.D. (PSYCHIATRY),Open,General,Allotted
6878,9618,DNB Quota,"St. Stephen`s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) ORTHOPAEDICS,Open,General,Allotted
6879,9620,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
6880,9623,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PSYCHIATRY),SC,SC,Allotted
6881,9625,All India,"CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU,CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU, Tamil Nadu, 603001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",SC,SC,Allotted
6882,9626,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.S. (GENERAL SURGERY),Open,General,Allotted
6883,9628,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.S. (E.N.T.),OBC,OBC,Allotted
6884,9629,DNB Quota,"St. Isabels Hospital, ,49, Oliver Road, Mylapore, Chennai., Tamil Nadu, 600004",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
6885,9630,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY,INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY, Puducherry, 605009",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
6886,9631,DNB Quota,"Moulana Hospital, Kerala,OOTY ROAD PERINTHALAMANNA. MALAPPURAM, Kerala, 679322",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
