sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
13,3310,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (GENERAL MEDICINE),Open,General,Allotted
14,3440,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
15,3487,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
16,3495,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAMU,GOVT MEDICAL COLLEGE, ANANTAPURAMU, Andhra Pradesh, 515001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
17,3646,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (GENERAL MEDICINE),Open,General,Allotted
18,3810,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
19,3853,All India,"K.A.P.Viswanatham Government Medical College, Tiruchirapalli,PERIYAMILAGUPARAI, TIRUCHIRAPPALLI,, Tamil Nadu, 620001",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
20,3981,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
21,4232,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
22,4234,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (GENERAL MEDICINE),Open,General,Allotted
23,4240,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
24,4299,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
25,4393,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
26,4584,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
27,4608,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS KANKARBAGH, Bihar, 800026","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",Open,General,Allotted
28,4735,All India,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004",M.D. (GENERAL MEDICINE),Open,General,Allotted
29,4756,DNB Quota,"St. Stephen`s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
30,4773,All India,"GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA),GOVERNMENT MEDICAL COLLEGE KADAPA (FORMERLY RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA), Andhra Pradesh, 516002",M.D. (GENERAL MEDICINE),Open,General,Allotted
31,4778,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.D. (GENERAL MEDICINE),Open,General,Allotted
32,4937,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
33,4945,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur,Maharaja Krushna Chandra Gajapati Medical College , Brahmapur, Odisha, 760004",M.D. (RADIO- DIAGNOSIS),Open,General,Allotted
34,4951,All India,"Post Graduate Institute of Medical Education & Research and Capital Hospital ( PGIMER & CH), Odisha,Post Graduate Institute of Medical Education & Research and Capital Hospital, Bhubaneswar,Udyan Marg, Odisha, 751001",M.D. (PAEDIATRICS),Open,General,Allotted
35,5099,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
36,5208,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
37,5254,DNB Quota,"Kailash hospital neuro institute, Uttar Pradesh,KAILASH HOSPITAL & NEURO INSTITUTE NH-1 SECTOR 71 NOIDA UP, Uttar Pradesh, 201309",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
38,5300,All India,"Midnapore Medical College and Hospital,Midnapore Medical College and Hospital, West Bengal, 721101",M.D. (PAEDIATRICS),Open,General,Allotted
39,5342,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
40,5363,All India,"Rajiv Gandhi Institute of Medical Sciences Srikakulam,Government Medical College Srikakulam Balaga Srikakulam Town Srikakulam District, Andhra Pradesh, 532001",M.D. (GENERAL MEDICINE),Open,General,Allotted
41,5427,DNB Quota,"Tata Medical Center, ,14 MAJOR ARTERIAL ROAD EW NEWTOWN RAJARHAT KOLKATA 700160, West Bengal, 700160",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
42,5505,All India,"GOVERNMENT VELLORE MEDICAL COLLEGE,GOVERNMENT VELLORE MEDICAL COLLEGE, Tamil Nadu, 632011",M.D. (PAEDIATRICS),Open,General,Allotted
43,5623,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
44,5713,DNB Quota,"Bhabha Atomic Research Centre and Hospital, ,Anushaktinagar, Mumbai, Maharashtra, 400094",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
45,5747,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College, Kolhapur,R.K. Nagar Road, Shenda Park, Kolhapur, Maharashtra, Maharashtra, 416012",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
46,5754,DNB Quota,"K.J. Somaiya Medical College,,SOMAIYA AYURVIHAR , EASTERN EXPRESS HIGHWAY, SION, MUMBAI 400022, Maharashtra, 400022",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
47,5756,DNB Quota,"Sri Shankara Cancer Hospital and Research centre, ,1st Cross, Shankarapuram, Basavanagudi, Bengaluru, Karnataka, 560004",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
48,5952,DNB Quota,"Northern Railway Central Hospital,, ,Basant Lane New Delhi, Delhi (NCT), 110055",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
49,5963,All India,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES ADILABAD -504001 TELANGANA STATE, Telangana, 504001",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
50,5965,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, OLD BYPASS KANKARBAGH, Bihar, 800026",M.D. (GENERAL MEDICINE),Open,EWS,Allotted
51,6033,All India,"Government Medical College, Datia,Near 29 Batallion, National Highway 44, Dist Datia, Madhya Pradesh Pin - 475661, Madhya Pradesh, 475661",M.D. (GENERAL MEDICINE),Open,General,Allotted
52,6138,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
53,6194,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (PAEDIATRICS),Open,General,Allotted
54,6209,All India,"Gvernment Medical College,Haldwani,Government Medical College, Haldwani, Uttarakhand, 263139",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
55,6410,Delhi University Quota,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.S. (GENERAL SURGERY),Open,General,Allotted
56,6433,DNB Quota,"Batra Hospital and Medical Research Centre, ,1, Tughlakabad institutional Area, Mehrauli Badarpur Road, New Delhi, Delhi (NCT), 110062",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
57,6458,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
58,6495,DNB Quota,"Gujarat MRI Centre, ,1ST FLOOR,SAMVED HOSPITAL,STADIUM COMMERCE COLLEGE ROAD,NAVRANGPURA,AHMEDABAD, Gujarat, 380009",(NBEMS) RADIO- DIAGNOSIS,Open,General,Allotted
59,6663,All India,"Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College, Ambikapur,Kanyaparisar Road Gangapur Ambikapur District Surguja, Chhattisgarh, 497001",M.D. (GENERAL MEDICINE),Open,General,Allotted
60,6706,All India,"INDIRA GANDHI INSTITUTE OF CHILD HEALTH, BANGALORE,INDIRA GANDHI INSTITUTE OF CHILD HEALTH, BANGALORE, Karnataka, 560029",M.D. (PAEDIATRICS),OBC,OBC,Allotted
61,6746,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
62,6866,All India,"College of Medicine & Sagore Dutta Hospital,College of Medicine & Sagore Dutta Hospital, West Bengal, 700058",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,Allotted
63,6929,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
64,6997,All India,"PGIMER, DR. RML Hospital,ABVIMS, DR. RML Hospital, Baba Kharak Singh Marg, Cannaught Place, Delhi (NCT), 110001",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
65,7020,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (PAEDIATRICS),Open,General,Allotted
66,7182,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (PAEDIATRICS),Open,General,Allotted
67,7212,DNB Quota,"Apollo Gleneagles Hospital, ,58 Canal Circular Road Kolkata 700054, West Bengal, 700054",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
68,7215,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
69,7226,All India,"MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE, Karnataka, 570001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
70,7247,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (PAEDIATRICS),EWS,EWS,Allotted
71,7443,All India,"SHIMOGA INSTITUTE OF MEDICAL SCIENCES,SHIMOGA INSTITUTE OF MEDICAL SCIENCES, Karnataka, 577201",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
72,7480,All India,"ESIC Medical College & Hospital, Faridabad,NH3 NIT FARIDABAD, Haryana, 121001",M.S. (GENERAL SURGERY),Open,General,Allotted
73,7494,DNB Quota,"Malabar Institute of Medical Sciences, ,Govindapuram P.O., Mini Bypass Road, Kozhikode, Kerala, 673016",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
74,7502,DNB Quota,"Bansal Hospital,,C- Sector Shahpura, Bhopal, Madhya Pradesh, 462016",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
75,7513,All India,"Dr. B. C. Roy Post Graduate Institute of Paediatric Sciences,111 Narkeldanga Main Road Kolkata, West Bengal, 700054",M.D. (PAEDIATRICS),Open,General,Allotted
76,7587,DNB Quota,"Bhabha Atomic Research Centre and Hospital, ,Anushaktinagar, Mumbai, Maharashtra, 400094",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
77,7625,All India,"Jawaharlal Institute of Medical Sciences, Manipur,Jawaharlal Nehru Institute of Medical Sciences, Porompat, Imphal -East, Manipur-795005, Manipur, 795005",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
78,7829,DNB Quota,"Government Institute of Medical Sciences, ,Greater Noida, Kasna, Uttar Pradesh, 201310",(NBEMS) GENERAL MEDICINE,Open,EWS,Allotted
79,7885,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.S. (OPHTHALMOLOGY),Open,General,Allotted
80,7968,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (PAEDIATRICS),Open,EWS,Allotted
81,7981,DNB Quota,"B.R. Singh Hospital and Centre for Medical Education and Research,,Eastern Railway, Sealdah, Kolkata, West Bengal, 700014",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
82,7987,DNB Quota,"Apollo Hospital, ,APOLLO HOSPITALS BANGALORE A UNIT OF IMPERIAL HOSPITALS AND RESEARCH CENTRE LIMITED 154/11 Opp IIM B, Karnataka, 560076",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
83,8085,DNB Quota,"BharatRatna Dr. Babasaheb Ambedkar Municipal General Hospital, Kandivali (West), Maharashtra,Parekh Nagar, SV Road, Opp. Kandivali Police station, Kandivali West, Mumbai, Maharashtra, 400067",(NBEMS) GENERAL MEDICINE,Open,EWS,Allotted
84,8094,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
85,8124,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,Allotted
86,8167,All India,"Dr. B. C. Roy Post Graduate Institute of Paediatric Sciences,111 Narkeldanga Main Road Kolkata, West Bengal, 700054",M.D. (PAEDIATRICS),Open,General,Allotted
87,8178,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PAEDIATRICS),OBC,OBC,Allotted
88,8220,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
89,8224,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (PAEDIATRICS),OBC,OBC,Allotted
90,8279,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (PSYCHIATRY),Open,General,Allotted
91,8292,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (PAEDIATRICS),Open,General,Allotted
92,8382,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE 32, Gorachand Road, Kolkata 700014, West Bengal, 700014",M.S. (ORTHOPAEDICS),Open,General,Allotted
93,8426,DNB Quota,"Kaveri Medical Centre and Hospital,,No-1, KC Road, Tennur, Trichy-620017, Tamil Nadu, 620017",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
94,8463,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
95,8505,DNB Quota,"Kokilaben Dhirubhai Ambani Hospital and Medical Research Institute,,Achyutrao Patwardhan Marg Andheri West Mumbai Maharashtra, Maharashtra, 400053",(NBEMS) Otorhinolaryngology (E.N.T.),Open,General,Allotted
96,8739,All India,"EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR,EMPLOYEES STATE INSURANCE CORPORATION MEDICAL COLLEGE AND PGIMSR, Karnataka, 560010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
97,8823,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,In front of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (PAEDIATRICS),Open,EWS,Allotted
98,8849,All India,"GOVT. MEDICAL COLLEGE, AMRITSAR,GOVT. MEDICAL COLLEGE,CIRCULAR ROAD, AMRITSAR, Punjab, 143001",M.D. (PAEDIATRICS),Open,General,Allotted
99,8930,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.D. (PAEDIATRICS),Open,OBC,Allotted
100,8981,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PAEDIATRICS),OBC,OBC,Allotted
101,9001,DNB Quota,"Shri Balaji Institute of Medical Sceince,,MOWA, RAIPUR, Chhattisgarh, 492001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
102,9003,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (PAEDIATRICS),Open,EWS,Allotted
103,9009,All India,"Government Medical College, Bettiah,Government Medical College Bettiah West Champaran Bihar, Bihar, 845438",M.D. (RADIO- DIAGNOSIS),OBC,OBC,Allotted
104,9046,DNB Quota,"Metas Adventist Hospital, ,PB NO. 24, OPP KP COMMERCE COLLEGE, ATHWALINES, Gujarat, 395001",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
105,9151,All India,"ESIC Medical College and PGIMSR,ESIC Medical College and PGIMSR, KK Nagar, Chennai - 600 078, Tamil Nadu, 600078",M.D. (PAEDIATRICS),Open,OBC,Allotted
106,9158,All India,"CALCUTTA NATIONAL MEDICAL COLLEGE,CALCUTTA NATIONAL MEDICAL COLLEGE 32, Gorachand Road, Kolkata 700014, West Bengal, 700014",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
107,9342,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (PAEDIATRICS),Open,General,Allotted
108,9387,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.D. (PAEDIATRICS),Open,General,Allotted
109,9474,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
110,9499,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
111,9577,All India,"Chittaranjan Seva Sadan Hospital,37, S.P. MUKHERJEE ROAD, KOLKATA, West Bengal, 700026",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
112,9595,DNB Quota,"Aditya Birla Memorial Hospital, Maharashtra,Aditya Birla Hospital Marg, P.O.- Chinchwad, Pune, Maharashtra, 411033",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
113,9670,All India,"Silchar Medical College, Silchar,Silchar Medical College, Silchar, Assam, 788014","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOL OGY)",OBC,OBC,Allotted
114,9711,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (PAEDIATRICS),Open,General,Allotted
115,9769,All India,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN,HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN, Karnataka, 573201",M.D. (PAEDIATRICS),Open,OBC,Allotted
116,9803,All India,"Midnapore Medical College and Hospital,Midnapore Medical College and Hospital, West Bengal, 721101",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
117,9812,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.S. (GENERAL SURGERY),Open,General,Allotted
118,9849,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
119,9872,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
120,9877,All India,"INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR,INDIRA GANDHI GOVT.MEDICAL COLLEGE NAGPUR, Maharashtra, 440018",M.D. (PAEDIATRICS),OBC,OBC,Allotted
121,9920,All India,"Govt. Medical College, Baroda,Govt. Medical College, Baroda, Gujarat, 390001",M.S. (GENERAL SURGERY),Open,General,Allotted
122,9939,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
123,9962,DNB Quota,"Aakash Healthcare Super Specialty Hospital, Delhi,HOSPITAL PLOT, ROAD NO- 201,SECTOR 3 DWARKA, Delhi (NCT), 110075",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
124,9985,All India,"Govt. Medical College Akola,Govt. Medical College Akola, Maharashtra, 444001",M.D. (PAEDIATRICS),Open,General,Allotted
125,10002,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
126,10027,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
127,10071,DNB Quota,"Apex Hospital, ,SP 4 AND 6 MALVIYA INDUSTRIAL AREA MALVIYA NAGAR , JAIPUR, Rajasthan, 302017",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
128,10159,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
129,10181,DNB Quota,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
130,10202,All India,"Koppal Institute of Medical Sciences Koppal, Karnataka,Gangavati Road Kiddidal Gate koppal, Karnataka, 583231",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
