sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
466,27300,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.S. (E.N.T.),EWS,EWS,Allotted
467,27377,DNB Quota,"The Bangalore Hospital,,#202, R.V. Road, Bangalore, Karnataka, 560004",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
468,27434,DNB Quota,"Second Sight Southend Eye Centre Pvt. Ltd., West Bengal,Baruipur Amtola Road. Dhopagachi, Kundarali, PS.Baruipur, Westbengal, Pin - 743610, West Bengal, 743610",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,GN,Allotted
469,27577,All India,"Government Medical College, Siddipet,SURVEY NO 54 GOVERNMENT MEDICAL COLLEGE ENSANPALLY SIDDIPET 502114, Telangana, 502114",M.S. (OPHTHALMOLOGY),EWS,EWS,Allotted
470,27602,All India,"North Bengal Medical College,North Bengal Medical College, West Bengal, 734012",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
471,27610,All India,"Jawaharlal Institute of Medical Sciences, Manipur,Jawaharlal Nehru Institute of Medical Sciences, Porompat, Imphal -East, Manipur-795005, Manipur, 795005",M.D. (GENERAL MEDICINE),SC,SC,Allotted
472,27647,DNB Quota,"APOLLO SPECTRA HOSPITALS ,H. No. 1-7-70 to 73, Mashallah Building, Paradise Circle, S. D Road, Secunderabad, Telangana, 500003",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
473,27700,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (PATHOLOGY),Open,EWS,Allotted
474,27706,DNB Quota,"Christian Institute of Health Sciences and Research, ,4th Mile, Central Jail Road, Dimapur, Nagaland, 797115",(NBEMS) FAMILY MEDICINE,Open,OBC,Allotted
475,27727,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College, Kolhapur,R.K. Nagar Road, Shenda Park, Kolhapur, Maharashtra, Maharashtra, 416012",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
476,27750,All India,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow,Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow, Uttar Pradesh, 226010",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
477,27759,DNB Quota,"Dr. Babasaheb Ambedkar Central Railway Hospital, ,Bharatratna Dr. Babasaheb Ambedkar Memorial Hospital, Central Railway, Dr. Babasaheb Ambedkar Road,, Maharashtra, 400027",(NBEMS-DIPLOMA) PAEDIATRICS,EWS,EWS,Allotted
478,27838,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (Radiotherapy/ Radiation Oncology),Open,GN,Allotted
479,27878,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (PSYCHIATRY),EWS,EWS,Allotted
480,27951,All India,"Bankura Sammilani Medical College,Bankura Sammilani Medical College, West Bengal, 722102",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
481,27960,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (PAEDIATRICS),SC,SC,Allotted
482,28042,DNB Quota,"KIMS Saveera Hospital,1-1348 OPPOSITE SAKSHI OFFICE RUDRAMPET ANANTAPURAM 515004, Andhra Pradesh, 515004",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
483,28123,DNB Quota,"District Hospital, ,District Hospital, B.H.Road, Tumakuru-572101, Karnataka, 572101",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
484,28140,DNB Quota,"Yashoda Super Speciality Hospital, ,Nalgonda X Roads, Malakpet, Hyderabad, Telangana, 500036",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
485,28198,DNB Quota,"Dr. Babasaheb Ambedkar Central Railway Hospital, ,Bharatratna Dr. Babasaheb Ambedkar Memorial Hospital, Central Railway, Dr. Babasaheb Ambedkar Road,, Maharashtra, 400027",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
486,28248,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
487,28368,All India,"Tezpur Medical College,Tezpur Medical College, Assam, 784010",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
488,28395,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
489,28431,DNB Quota,"Fortis Hospital, ,Poonam Palaspagar - Academic Coordinator Fortis Hospital, Bannerghatta Road, Bangalore, Karnataka 5, Karnataka, 560076",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
490,28438,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
491,28445,All India,"JHALAWAR MEDICAL COLLEGE,JHALAWAR MEDICAL COLLEGE, JHALAWAR, Rajasthan, 326001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
492,28483,All India,"Govt. Medical College, Jammu,Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
493,28523,DNB Quota,"AMAR HOSPITAL, Karnataka ,Amar Hospital, Julai Nagar, Gangavathi, Karnataka, 583227",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
494,28581,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.D. (PATHOLOGY),Open,GN,Allotted
495,28602,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College, Tamil Nadu, 600010",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
496,28611,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PATHOLOGY),OBC,OBC,Allotted
497,28638,DNB Quota,"K.E.M. Hospital, ,489, SARDAR MOODLIAR ROAD, RASTA PETH, PUNE 411011, Maharashtra, 411011",(NBEMS-DIPLOMA) Otorhinolaryngology (E.N.T.),Open,GN,Allotted
498,28759,All India,"Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18,Pimpri Chichwad Municipal Corporation Postgraduate Institute Y.C.M.Hospital Pimpri,Pune 18, Maharashtra, 411018",M.D. (PAEDIATRICS),SC,SC,Allotted
499,28786,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",PG Diploma in Psychological Medicine / Psychiatric Medicine,OBC,OBC,Allotted
500,28817,DNB Quota,"Maharaja Agarsen Hospital, ,., Delhi (NCT), 110026",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
501,28850,All India,"SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI,SWAMI RAMANAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI, Maharashtra, 431517",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
502,29003,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
503,29007,DNB Quota,"Sri Narayani Hospital and Res. Centre, ,Sripuram Thirumalaikodi Vellore, Tamil Nadu, 632055",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
504,29020,DNB Quota,"Gangasheel Advanced Medical Research Institute, Uttar Pradesh,C-17, Deen Dayal Puram, Bareilly - 243122, Uttar Pradesh, 243122",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
505,29082,All India,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (PATHOLOGY),OBC,OBC,Allotted
506,29121,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.D. (PATHOLOGY),OBC,OBC,Allotted
507,29140,All India,"Government Medical College Srinagar,Administrative Department Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
508,29151,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PATHOLOGY),Open,EWS,Allotted
509,29158,DNB Quota,"G Kuppuswamy Naidu Memorial Hospital, ,Post Box No.6327, Nethaji Road, Pappanaickenpalayam, Coimbatore, Tamil Nadu, 641037",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
510,29517,DNB Quota,"Anand Charitable Trusts Anand Hospital, Maharashtra,Anand Hospital, Phulewadi Road, Vaijapur Dist. Aurangabad, Maharashtra, 423701",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
511,29595,All India,"Rajiv Gandhi Institute of Medical Sciences Srikakulam,Rajiv Gandhi Institute of Medical Sciences Srikakulam, Andhra Pradesh, 532001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
512,29598,DNB Quota,"Care Hospital,,Care Hospitals Road No1 Banjara Hills Hyderabad Telangana, Telangana, 500034",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
513,29691,All India,"Government Medical College, Gondia,Nehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharashtra., Maharashtra, 441601",M.D. (PAEDIATRICS),SC,SC,Allotted
514,29694,DNB Quota,"District Head Quarters Hospital,,District Hospital, Sangareddy Telangana State, Telangana, 502001",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
515,29704,DNB Quota,"Santosh Hospital, ,No.6/1, Promenade Road, Bangalore.560 005, Karnataka, 560005",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
516,29713,DNB Quota,"Sahyadri Narayana Multispecialty Hospital, Harakere,,NT ROAD, HARAKERE , SHIMOGA, Karnataka, 577202",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
517,29809,All India,"ESIC MEDICAL COLLEGE, JOKA,ESI-PGIMSR & ESIC MEDICAL COLLEGE, JOKA, KOLKATA, WEST BENGAL, West Bengal, 700104",M.D. (PAEDIATRICS),SC,SC,Allotted
518,29837,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
519,29851,DNB Quota,"Sir Ganga Ram Hospital, ,Rajinder Nagar, New Delhi, Delhi (NCT), 110060",(NBEMS) Palliative Medicine,Open,GN,Allotted
520,29909,DNB Quota,"GMERS Medical College and General Hospital, ,GMERS Medical College and General hospital,Old TB Campus, gotri road, Vadodara, Gujarat, 390021",(NBEMS) GENERAL MEDICINE,SC,SC,Allotted
521,29961,All India,"Govt. Medical College, Jammu,Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
522,30072,DNB Quota,"Fortis Escorts Hospital, ,214, Jawahar Lal Nehru Marg, Malviya Nagar, Jaipur, Rajasthan, 302017",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
523,30137,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
524,30278,DNB Quota,"Shanmuga Hospital and Salem Cancer Institute, ,24/51 SARADA COLLEGE ROAD ,SHANMUGA HOSPITAL, SALEM TAMILNADU 636007, Tamil Nadu, 636007",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
525,30306,DNB Quota,"Shri Shishu Bhawan Hospital,,EIDGAH ROAD MADHYA NAGARI BILASPUR, Chhattisgarh, 495001",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
526,30351,DNB Quota,"National Heart Institute, ,49-50, Community Centre, East of Kailash, Delhi (NCT), 110065",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,Allotted
527,30371,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
528,30405,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
529,30408,DNB Quota,"Max Super Specialty Hospital, ,1,2, Press Enclave Road, Saket, New Delhi, Delhi (NCT), 110017",(NBEMS) Palliative Medicine,Open,GN,Allotted
530,30508,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (PATHOLOGY),Open,GN,Allotted
531,30534,All India,"Government Medical College Srinagar,Administrative Department Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
532,30551,All India,"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik,Maharashtra Post Graduation Institute Of Medical Education and Research Civil Hospital campus Trimba, Maharashtra, 422002",M.D. (PAEDIATRICS),SC,SC,Allotted
533,30585,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) IMMUNO-HAEMATOLOGY AND BLOOD TRANSFUSION,Open,GN,Allotted
534,30588,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
535,30591,DNB Quota,"Indraprastha Apollo Hospital,,Sarita Vihar, New Delhi 110 076, Delhi (NCT), 110076",(NBEMS) RADIATION ONCOLOGY,Open,OBC,Allotted
536,30623,DNB Quota,"Shree Markendey Solapur Sahakari Rugnalya and Research Centre, ,Final Plot No.19, Pachha Peth,Solapur, Maharashtra, 413005",(NBEMS) ANAESTHESIOLOGY,Open,EWS,Allotted
537,30687,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),SC,SC,Allotted
538,30712,DNB Quota,"Shija Hospitals and Research Institute, ,SHIJA HOSPITALS AND RESEARCH INSTITUTE, LANGOL, LAMPHELPAT, IMPHAL WEST, MANIPUR 795004, Manipur, 795004",(NBEMS) OPHTHALMOLOGY,Open,OBC,Allotted
539,30783,DNB Quota,"Manik Hospital, Maharashtra,Manik Hospital P 148 Opp kamgar kalyan bhavan near mohta devi mandir bajaj nagar midc waluj aurangab, Maharashtra, 431136",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
540,30787,All India,"Government Medical College, Miraj,Government Medical College, Miraj, Maharashtra, 416410",M.S. (GENERAL SURGERY),SC,SC,Allotted
541,30794,DNB Quota,"Kokilaben Dhirubhai Ambani Hospital and Medical Research Institute,,Achyutrao Patwardhan Marg Andheri West Mumbai Maharashtra, Maharashtra, 400053",(NBEMS) PHYSICAL MED. and REHABILITATION,Open,GN,Allotted
542,30878,DNB Quota,"Medanta The Medicity, ,Medanta The Medicity Sector 38 Gurgoan, Haryana, 122001",(NBEMS) RADIATION ONCOLOGY,Open,GN,Allotted
543,30905,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PATHOLOGY),Open,GN,Allotted
544,30910,DNB Quota,"Aadhar Health Institute, (A UNIT OF VLCOM HEALTHCARE P LTD.) ,Aadhar Health Institute, A UNIT OF VLCOM HEALTHCARE P LTD. Tosham Road, Hisar, Haryana- 125001, Haryana, 125001",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
545,30968,DNB Quota,"Anand Rishiji Hospital and Medical Research Centre, ,124, Anandrishiji Marg, Ahmednagar, Maharashtra, 414001",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
546,30999,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
547,31081,DNB Quota,"Punjab Institute of Medical Scineces ,Punjab Institute of Medical Sciences Garha Road Jalandhar, Punjab, 144006",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
548,31104,DNB Quota,"Narayana Multispecialty Hospital, ,Narayana Multispecialty Hospital, Jaipur Sec-28,Kumbha Marg, Pratap Nagar Sanganer 302033",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
549,31111,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.,Sri Venkateswara Institute of Medical Sciences, SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),SC,SC,Allotted
550,31206,DNB Quota,"Anand Charitable Trusts Anand Hospital, Maharashtra,Anand Hospital, Phulewadi Road, Vaijapur Dist. Aurangabad, Maharashtra, 423701",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,OBC,Allotted
551,31494,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",DIPLOMA IN ANAESTHESIOLOGY,Open,OBC,Allotted
552,31572,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS) PSYCHIATRY,OBC,OBC,Allotted
553,31613,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",ST,ST,Allotted
554,31619,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.S. (GENERAL SURGERY),SC,SC,Allotted
555,31641,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (PATHOLOGY),OBC,OBC,Allotted
556,31736,DNB Quota,"Fortis Escorts Hospital, ,214, Jawahar Lal Nehru Marg, Malviya Nagar, Jaipur, Rajasthan, 302017",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
557,31872,All India,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow,Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow, Uttar Pradesh, 226010",M.D. (PATHOLOGY),Open,GN,Allotted
558,31878,DNB Quota,"Balrampur Hospital, ,Gola Ganj, lucknow, Uttar Pradesh, 226018",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
559,31893,DNB Quota,"FAKIR MOHAN MEDICAL COLLEGE AND HOSPITAL , Orissa,AT-Remuna Post-Remuna Dist-Balasore, Odisha, 756019",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
560,32001,All India,"Government Medical College Srinagar,Administrative Department Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
561,32049,All India,"GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH,GOVT. MEDICAL COLLEGE AND HOSPITAL, CHANDIGARH, Chandigarh, 160030",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
562,32063,DNB Quota,"Amar Hospital, ,#8, Bank Colony, Income Tax Office Road, Patiala, Punjab, 147001",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
563,32067,DNB Quota,"Dharamshila Narayana Superspeciality Hospital, ,Dharamshila Marg, Vasundhara Enclave, Dharamshila Narayana Superspeciality Hospital, Delhi 110096, Delhi (NCT), 110096",(NBEMS) RADIATION ONCOLOGY,Open,GN,Allotted
564,32153,DNB Quota,"Preethi Hospital, ,50, Melur Main Road, Uthangudi, Madurai - 625107, Tamil Nadu, 625107",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,GN,Allotted
565,32291,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
566,32324,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.S. (GENERAL SURGERY),SC,SC,Allotted
567,32343,DNB Quota,"HCG Cancer Centre, Holy cross road, Maharashtra,Holy Cross Road IC Colony Off Borival-Dahisar link road Borivali West Mumbai Maharashtra, Maharashtra, 400092",(NBEMS) RADIATION ONCOLOGY,Open,GN,Allotted
568,32352,All India,"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",M.D. (COMMUNITY HEALTH and ADMN.),Open,GN,Allotted
569,32439,DNB Quota,"Dr. Radhakrishnan Govt. Medical College , ,Dr. Radhakrishnan Govt. Medical College Hamirpur HP, Himachal Pradesh, 177001",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
570,32452,All India,"Tirunelveli Medical College,TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND, TIRUNELVELI-11, Tamil Nadu, 627011",M.D. (PATHOLOGY),Open,GN,Allotted
571,32508,DNB Quota,"Narayana Hrudayalaya, Gujarat,Narayana Multispeciality Hospital, Opp. Rakhial Police Sation, Rakhial Cross Road, Rakhial, Ahmedaad, Gujarat, 380023",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,Open,OBC,Allotted
572,32513,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,GN,Allotted
573,32565,DNB Quota,"JLNM Hospital, ,JLNM Hospital Rainawari Srinagar, Jammu And Kashmir, 190003",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
574,32606,DNB Quota,"Delhi Hospital And Nursing Home, Haryana,METRO PILLAR NO. 812 NEAR SHYAMJI COMPLEX BAHADURGARH DIST JHAJJAR-124507, Haryana, 124507",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
575,32683,DNB Quota,"District Hospital , Chhattisgarh,District Hospital, Near collector office, Lalpur Road, Kawardha, Distt Kabirdham CG 491995, Chhattisgarh, 491995",(NBEMS-DIPLOMA) PAEDIATRICS,Open,GN,Allotted
576,32712,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.S. (GENERAL SURGERY),SC,SC,Allotted
577,32714,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",ST,ST,Allotted
578,32726,All India,"Karnataka Institute of Medical Sciences, Hubballi,Karnataka Institute of Medical Sciences, Hubballi, Karnataka, 580021",M.S. (GENERAL SURGERY),SC,SC,Allotted
579,32729,DNB Quota,"Mohandai Oswal Hospital, ,Mohandai Oswal Hospital, Sherpur Byepass, G T Road, Ludhiana-141009, Punjab, 141009",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
580,32751,DNB Quota,"Preethi Hospital, ,50, Melur Main Road, Uthangudi, Madurai - 625107, Tamil Nadu, 625107",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,GN,Allotted
581,32782,DNB Quota,"Jangipur S. D. Hospital, West Bengal,Lalgola Maharaja Road PO and PS Raghunathganj Murshidabad, West Bengal, 742225",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
582,32853,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
583,32860,DNB Quota,"Park Hospital, Haryana,PARK HOSPITAL Q BLOCK SOUTH CITY II SOHNA ROAD SECTOR 47 GURGAON 122002, Haryana, 122002",(NBEMS) ANAESTHESIOLOGY,Open,EWS,Allotted
584,32863,DNB Quota,"Kothari Medical and Research Institute, ,NH-15, Jaisalmer road, Bikaner, Rajasthan, 334004",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
585,32882,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (ANAESTHESIOLOGY),SC,SC,Allotted
586,32894,DNB Quota,"B.R. Singh Hospital and Centre for Medical Education and Research,,B.R.Singh Hospital Eastern Railway, Sealdah, Kolkata, West Bengal, 700014",(NBEMS) ANAESTHESIOLOGY,OBC,OBC,Allotted
587,33017,DNB Quota,"Central Hospital, ,CENTRAL HOSPITAL NF RAILWAY MALIGAON GUWAHATI, Assam, 781011",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
588,33043,DNB Quota,"Apollo Hospital, ,LOTUS TOWER, G S ROAD, GUWAHATI, Assam, 781005",(NBEMS) ANAESTHESIOLOGY,Open,OBC,Allotted
589,33072,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PATHOLOGY),Open,GN,Allotted
590,33074,All India,"LOKMANYA TILAK MEDICAL COLLEGE MUMBAI,LOKMANYA TILAK MEDICAL COLLEGE MUMBAI, Maharashtra, 400022",M.D. (PATHOLOGY),Open,GN,Allotted
591,33124,DNB Quota,"Ivy Health and Life Sciences,,Ivy Hospital Mohali, Sector 71 SAS Nagar, Punjab, 160071",(NBEMS) ANAESTHESIOLOGY,Open,GN,Allotted
592,33149,DNB Quota,"Government Head Quarters Hospital, ,New Road, Kovilpatti, Thoothukudi District, Tamil Nadu, 628501",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
