sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
591,6283,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
592,6285,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
593,6286,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.S. (ORTHOPAEDICS),Open,EWS,Allotted
594,6305,All India,"GOVT MEDICAL COLLEGE,THRISSUR,GOVT MEDICAL COLLEGE,THRISSUR, Kerala, 680596",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
595,6308,All India,"Siddhartha Medical College, Vijayawada,Siddhartha Medical College, Vijayawada, Andhra Pradesh, 520008",M.D. (PAEDIATRICS),OBC,OBC,Allotted
596,6314,All India,"Indira Gandhi Institute of Medical Sciences, Patna,Indira Gandhi Institute of Medical Sciences, Patna, Bihar, 800014",M.S. (ORTHOPAEDICS),Open,GN,Allotted
597,6315,All India,"Bankura Sammilani Medical College,Bankura Sammilani Medical College, West Bengal, 722102",M.D. (RADIO-DIAGNOSIS),OBC,OBC,Allotted
598,6317,DNB Quota,"Ramkrishna Care Hospital, ,AUROBINDO ENCLAVE, PACHPEDI NAKA,DAHAMTARI ROAD, RAIPUR, Chhattisgarh, 492001",(NBEMS) RADIO-DIAGNOSIS,Open,GN,Allotted
599,6320,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,EWS,Allotted
600,6324,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (PAEDIATRICS),Open,GN,Allotted
601,6330,DNB Quota,"Sadhu Vaswani Missions ,7-9 Lane No 1 Koregaon Park Pune 411001, Maharashtra, 411001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
602,6338,Delhi University Quota,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (GENERAL SURGERY),Open,GN,Allotted
603,6348,DNB Quota,"Holy Family Hospital,,Okhla Road, New Delhi, Delhi (NCT), 110025",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
604,6356,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",M.D. (PAEDIATRICS),OBC,OBC,Allotted
605,6364,DNB Quota,"St. Philomena`s Hospital, ,No.4, Campbell Road, Viveknagar P.O. Bangalore - 560047, Karnataka, 560047",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
606,6367,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
607,6377,All India,"ACSR GOVERNMENT MEDICAL COLLEGE,NELLORE,Opp AC Subbareddy Stadium Dargamitta Nellore, Andhra Pradesh, 524004",M.D. (PAEDIATRICS),OBC,OBC,Allotted
608,6381,All India,"Shrikrishna Medical College & Hospital, Muzaffarpur,Shrikrishna Medical College & Hospital, Muzaffarpur, Bihar, 842004",M.D. (GENERAL MEDICINE),Open,GN,Allotted
609,6397,All India,"GOVT MEDICAL COLLEGE,THRISSUR,GOVT MEDICAL COLLEGE,THRISSUR, Kerala, 680596",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
610,6401,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (GENERAL MEDICINE),Open,GN,Allotted
611,6407,DNB Quota,"Holy Spirit Hospital, ,Mahakali Caves Road Andheri East Mumbai, Maharashtra, 400093",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
612,6410,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College, Tamil Nadu, 600010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
613,6422,DNB Quota,"ESIC Hospital, Sri Maa Anandmayee Marg,,ESIC Hospital, Sri Maa Anandmayee Marg, Okhla Phase I, New Delhi, Delhi (NCT), 110020",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
614,6423,DNB Quota,"Sri Ramakrishna Hospital, ,395, Sarojini Naidu Road, Sidhapudur, Coimbatore - 641 044, Tamil Nadu, 641044",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
615,6433,DNB Quota,"Tata Main Hospital, ,C Road, Bistupur, Jamshedpur, Jharkhand, 831001",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
616,6437,All India,"Koppal Institute of Medical Sciences Koppal, Karnataka,Gangavati Road Kiddidal Gate koppal, Karnataka, 583231",M.D. (PAEDIATRICS),Open,OBC,Allotted
617,6439,DNB Quota,"National Institute of Tuberculosis and Respiratory Diseases, (Formerly Known as L.R.S. Instt. of T.B. and Allied Scs),,National Institute of Tuberculosis and Respiratory Diseases (Formerly Known as L.R.S. Instt. of T.B., Delhi (NCT), 110030",(NBEMS) Respiratory Medicine,Open,GN,Allotted
618,6442,DNB Quota,"Holy Family Hospital,,Okhla Road, New Delhi, Delhi (NCT), 110025",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
619,6444,All India,"Murshidabad Medical College and Hospital,Station Road, Berhampore, Murshidabad, West Bengal, 742101",M.D. (RADIO-DIAGNOSIS),OBC,OBC,Allotted
620,6446,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
621,6447,DNB Quota,"Bhabha Atomic Research Centre and Hospital, ,Anushaktinagar, Mumbai, Maharashtra, 400094",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
622,6449,DNB Quota,"KIMS Al Shifa Hospital, ,KIMS Al Shifa Healthcare Pvt Ltd. PB No 26 . Ootty Road. Perinthalmanna, Malappuram district, Ke, Kerala, 679322",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
623,6456,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",M.D. (PAEDIATRICS),Open,GN,Allotted
624,6457,DNB Quota,"Max Super Specialty Hospital, ,1,2, Press Enclave Road, Saket, New Delhi, Delhi (NCT), 110017",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
625,6466,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE NO.1, OLD JAIL ROAD, CHENNAI-600001, Tamil Nadu, 600001",M.S. (GENERAL SURGERY),Open,GN,Allotted
626,6467,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
627,6493,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (PAEDIATRICS),OBC,OBC,Allotted
628,6497,All India,"Moti Lal Nehru Medical College,Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.S. (GENERAL SURGERY),Open,GN,Allotted
629,6498,All India,"University College of Medical Sciences,University College of Medical Sciences, Delhi (NCT), 110095",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
630,6505,All India,"Government Mohan Kumaramangalam Medical College, Salem,Government Mohan Kumaramangalam Medical College, Majeera Kollappatti, Steel Plant Road, Salem., Tamil Nadu, 636030",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
631,6526,DNB Quota,"Ananthapuri Hospital and Research Institute, ,Chacka, NH Bypass, Thiruvananthapuram 695024, Kerala, 695024",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
632,6527,DNB Quota,"Medanta The Medicity, ,Medanta The Medicity Sector 38 Gurgoan, Haryana, 122001",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
633,6534,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
634,6540,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.S. (ORTHOPAEDICS),Open,GN,Allotted
635,6566,DNB Quota,"Tata Main Hospital, ,C Road, Bistupur, Jamshedpur, Jharkhand, 831001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
636,6584,All India,"Karwar Institute of Medical Sciences, Karnataka,MG Road, Karnataka, 581301",M.D. (PAEDIATRICS),Open,GN,Allotted
637,6610,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.S. (GENERAL SURGERY),Open,OBC,Allotted
638,6621,DNB Quota,"Ananthapuri Hospital and Research Institute, ,Chacka, NH Bypass, Thiruvananthapuram 695024, Kerala, 695024",(NBEMS) PAEDIATRICS,Open,GN,Allotted
639,6625,All India,"GOVERNMENT VELLORE MEDICAL COLLEGE,GOVERNMENT VELLORE MEDICAL COLLEGE, Tamil Nadu, 632011",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,GN,Allotted
640,6626,DNB Quota,"Holy Family Hospital, ,St.Andrews Road, Bandra West , Mumbai - 50, Maharashtra, 400050",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
641,6632,DNB Quota,"J.L.N. Main Hospital and Research Centre, ,Bhilai Steel Plant Sector-9, Bhilai, C.G., Chhattisgarh, 490009",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
642,6634,All India,"GADAG INSTITUTE OF MEDICAL SCIENCES GADAG,Gadag Institute of Medical Sciences Mallasamudra Gadag-582103, Karnataka, 582103",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
643,6638,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.S. (ORTHOPAEDICS),Open,EWS,Allotted
644,6641,DNB Quota,"Breach Candy Hospital, ,60-A, Bhulabhai Desai Road, Mumbai- 400 026., Maharashtra, 400026",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
645,6642,All India,"GOVT MEDICAL COLLEGE KOTTAYAM,GOVT MEDICAL COLLEGE, GANDHINAGAR P O, KOTTAYAM KERALA 686008, Kerala, 686008",M.S. (E.N.T.),Open,GN,Allotted
646,6645,All India,"KANYAKUMARI GOVERNMENT MEDICAL COLLEGE,KANYAKUMARI GOVERNMENT MEDICAL COLLEGE, Tamil Nadu, 629201",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
647,6649,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.S. (ORTHOPAEDICS),Open,GN,Allotted
648,6659,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (PAEDIATRICS),OBC,OBC,Allotted
649,6660,DNB Quota,"GMERS Medical College and Hospital, ,GMERS Medical College Valsad,Nanakwada Halar Road,Valsad ,Gujarat, Gujarat, 396001",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
650,6677,All India,"Government T D Medical College, Vandanm , Alappuzha,Government T D Medical College, Vandanm , Alappuzha, Kerala, 688005",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
651,6680,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",M.D. (PAEDIATRICS),OBC,OBC,Allotted
652,6695,DNB Quota,"Kauvery Hospital, ,No.199, Luz Church road, Mylapore,Chennai-600004, Tamil Nadu, 600004",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
653,6702,DNB Quota,"Healthworld Hospital, ,Healthworld Hospitals [A Unit of Parashmani Medical Centre Pvt.Ltd.], C-49,Commercial Area, Opp. ESI, West Bengal, 713216",(NBEMS) RADIO-DIAGNOSIS,Open,GN,Allotted
654,6705,DNB Quota,"K C General Hospital, ,No. 89, 5th Cross, Malleshwaram, Bangalore, Karnataka, 560003",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
655,6720,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM,GOVT. MEDICAL COLLEGE, THIRUVANANTHAPURAM, Kerala, 695011",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
656,6721,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
657,6723,All India,"Government Medical College, Latur,Government Medical College, Old Railway station Near Marwadi Rajasthani High-School Latur, Maharashtra, 413512","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",EWS,EWS,Allotted
658,6725,DNB Quota,"BharatRatna Dr. Babasaheb Ambedkar Municipal General Hospital, Kandivali (West), Maharashtra,Parekh Nagar, SV Road, Opp. Kandivali Police station, Kandivali West, Mumbai, Maharashtra, 400067",(NBEMS) GENERAL MEDICINE,EWS,EWS,Allotted
659,6730,DNB Quota,"Maharaja Agarsen Hospital, ,., Delhi (NCT), 110026",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
660,6731,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",M.D. (PAEDIATRICS),Open,GN,Allotted
661,6732,DNB Quota,"Maharaja Agarsen Hospital, ,., Delhi (NCT), 110026",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
662,6734,All India,"GOVT MEDICAL COLLEGE, ERNAKULAM,GOVT MEDICAL COLLEGE, ERNAKULAM, Kerala, 683503",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
663,6735,All India,"Government Medical College Srinagar,Administrative Department Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
664,6736,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
665,6754,DNB Quota,"Maharaja Agarsen Hospital, ,., Delhi (NCT), 110026",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
666,6755,All India,"Government Medical College Hospital, Omandurar,GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE, WALAJAH ROAD, NEAR KALAIVANAR ARANGAM, CHEN, Tamil Nadu, 600002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
667,6757,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
668,6763,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.S. (GENERAL SURGERY),Open,GN,Allotted
669,6770,All India,"Lala Lajpat Rai Memorial Medical College, MEERUT,Lala Lajpat Rai Memorial Medical College, MEERUT, Uttar Pradesh, 250004",M.D. (PAEDIATRICS),Open,GN,Allotted
670,6776,All India,"Fakhruddin Ali Ahmed Medical College,Fakhruddin Ali Ahmed Medical College, Assam, 781301",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
671,6777,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.S. (GENERAL SURGERY),Open,GN,Allotted
672,6780,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, Bihar, 800026",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
673,6790,DNB Quota,"Paras HMRI Hospital, ,Paras HMRI Hospital NH 30 Bailey Road Raja Bazaar Patna 800014 Bihar, Bihar, 800014",(NBEMS) RADIO-DIAGNOSIS,Open,GN,Allotted
674,6792,DNB Quota,"Shree Mahavir Health and Medical Relief Society Hospital, (Smt. R B Shah Mahavir Super Specialty Hospital and Shri B D Mehta Mahavir Heart Institute) ,SHREE MAHAVIR HEALTH CAMPUS, OPP JIVANBHARTI SCHOOL, NANPURA SURAT, Gujarat, 395001",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
675,6795,Managemen t/Paid Seats Quota,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore,Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore, Karnataka, 575001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
676,6801,All India,"BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI,BELAGAVI INSTITUTE OF MEDICAL SCIENCES, BELAGAVI, Karnataka, 590001",M.D. (PAEDIATRICS),OBC,OBC,Allotted
677,6825,All India,"M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M. P. SHAH GOVERNMENT MEDICAL COLLEGE, Gujarat, 361008",M.D. (PAEDIATRICS),Open,GN,Allotted
678,6830,DNB Quota,"Holy Spirit Hospital, ,Mahakali Caves Road Andheri East Mumbai, Maharashtra, 400093",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
679,6836,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,TOPIWALA NATIONAL MEDICAL COLLEGE, Maharashtra, 400008",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
680,6837,DNB Quota,"Noble Hospital, ,Magarpatta City Road, Hadpsar, Pune, Maharashtra, 411028",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
681,6852,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.S. (GENERAL SURGERY),Open,GN,Allotted
682,6856,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (PAEDIATRICS),OBC,OBC,Allotted
683,6859,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (PAEDIATRICS),Open,GN,Allotted
684,6860,All India,"Bankura Sammilani Medical College,Bankura Sammilani Medical College, West Bengal, 722102",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
685,6864,DNB Quota,"Tata Motors Hospital, ,KHARANGAJHAR, TELCO COLONY JAMSHEDPUR, Jharkhand, 831003",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
686,6881,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
687,6882,DNB Quota,"GMERS Medical College and Hospital, ,GMERS MEDICAL COLLEGE, NEAR GUJARAT HIGH COURT, S.G HIGH WAY, SOLA, AHMEDABAD, Gujarat, 380060",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
688,6885,DNB Quota,"GMERS Medical College and General Hospital, ,GMERS Medical College and General hospital,Old TB Campus, gotri road, Vadodara, Gujarat, 390021",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
689,6886,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (PAEDIATRICS),Open,GN,Allotted
690,6887,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",M.D. (PAEDIATRICS),Open,GN,Allotted
691,6894,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
692,6901,Managemen t/Paid Seats Quota,"Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal,Kasturba Medical College Manipal, Manipal Academy Of Higher Education, Manipal, Karnataka, 576104",M.D. (GENERAL MEDICINE),Open,GN,Allotted
693,6903,DNB Quota,"Maharaja Agarsen Hospital, ,., Delhi (NCT), 110026",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
694,6908,DNB Quota,"Kalpana Chawla Govt Medical College, ,Model Town, Karnal, Haryana, 132001",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
695,6913,All India,"Moti Lal Nehru Medical College,Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.S. (GENERAL SURGERY),Open,GN,Allotted
696,6915,DNB Quota,"J.L.N. Main Hospital and Research Centre, ,Bhilai Steel Plant Sector-9, Bhilai, C.G., Chhattisgarh, 490009",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
697,6927,All India,"GAJRA RAJA MEDICAL COLLEGE GWALIOR,GAJRA RAJA MEDICAL COLLEGE GWALIOR, Madhya Pradesh, 474009",M.D. (PAEDIATRICS),Open,GN,Allotted
698,6939,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),OBC,OBC,Allotted
699,6946,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (PSYCHIATRY),Open,GN,Allotted
700,6948,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.S. (ORTHOPAEDICS),Open,GN,Allotted
701,6950,All India,"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA,VARDHMAN INSTITUTE OF MEDICAL SCIENCES, Bihar, 803115",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
702,6953,All India,"IPGME&R and SSKM Hospital Kolkata,IPGME&R and SSKM Hospital Kolkata, West Bengal, 700020",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
