sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
432,123137,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.D. (MICROBIOLOGY),ST,ST,Allotted
433,123509,All India,"Shri Lal Bahadur Shastri Government Medical College and Hospital , ,VPO- Bhangrotu, MC- Ner Chowk, District- Mandi, Himachal Pradesh, 175021",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
434,123644,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",M.D. (Hospital Administration),SC,SC,Allotted
435,124148,DNB Quota,"Associated Hospital Government Medical College, ,Kanth Bagh Baramulla, Jammu And Kashmir, 193103",(NBEMS-DIPLOMA) FAMILY MEDICINE,SC,SC,Allotted
436,124491,All India,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, Chhattisgarh, 495001",M.D. (PHARMACOLOGY),SC,SC,Allotted
437,124876,All India,"Government Medical College, Dungarpur,Government Medical College and Associated Group of Hospital, Village Thana, Dungarpur, Rajasthan, 314001",M.D. (PHARMACOLOGY),Open,General,Allotted
438,125746,All India,"GOVERNMENT MEDICAL COLLEGE CHANDRAPUR, MAHARASHTRA,TB Hospital Campus, Ram Nagar, Chandrapur - 442401, Maharashtra, 442401",M.D. (PHARMACOLOGY),Open,General,Allotted
439,126472,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR,JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR, Bihar, 812001",M.D. (PHYSICAL MED. and REHABILITATION),ST,ST,Allotted
440,126478,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (FORENSIC MEDICINE),OBC,OBC,Allotted
441,126801,Management/Paid Seats Quota,"Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore,Kasturba Medical College Mangalore, Manipal Academy of Higher Education, Mangalore, Karnataka, 575001",M.D. (PATHOLOGY),Open,EWS,Allotted
442,127687,DNB Quota,"APL and ANR Area, Andhra Pradesh,Area Hospital, Gudiwada OPP Head Post office Road, Fire station road, Gudiwada, Andhra Pradesh, 521301",(NBEMS-DIPLOMA) FAMILY MEDICINE,SC,SC,Allotted
443,127726,DNB Quota,"IGM Hospital , ,IGM Chowmuhani, Agartala, Tripura West, Tripura, 799001",(NBEMS-DIPLOMA) FAMILY MEDICINE,SC,SC,Allotted
444,128059,All India,"Indira Gandhi Institute of Medical Sciences, Patna,Indira Gandhi Institute of Medical Sciences, Patna, Bihar, 800014",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
445,128146,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (MICROBIOLOGY),SC,SC,Allotted
446,128319,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (PHARMACOLOGY),SC,SC,Allotted
447,128650,Non-Resident Indian,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (GENERAL MEDICINE),Open,General,Allotted
448,129167,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,General,Allotted
449,129390,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (MICROBIOLOGY),Open,General,Allotted
450,129823,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PHYSIOLOGY),Open,General,Allotted
451,130281,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (PHYSIOLOGY),SC,SC,Allotted
452,130402,All India,"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA,BMIMS CAMPUS, PAWAPURI, NALANDA, Bihar, 803115",M.D. (PHYSIOLOGY),Open,General,Allotted
453,130468,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
454,131456,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
455,131711,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (BIOCHEMISTRY),Open,EWS,Allotted
456,131932,DNB Quota,"GMERS Medical College and General Hospital, ,Kharvad medan Sipor road Vadnagar, Gujarat, 384355",(NBEMS) MICROBIOLOGY,Open,General,Allotted
457,132315,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",DIP. IN FORENSIC MEDICINE,SC,SC PwD,Allotted
458,132587,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.D. (MICROBIOLOGY),SC,SC,Allotted
459,132931,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE MEDICAL COLLEGE, Tamil Nadu, 641014",M.D. (PHYSIOLOGY),SC,SC,Allotted
460,132976,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (PHYSIOLOGY),OBC,OBC,Allotted
461,133607,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (MICROBIOLOGY),SC,SC,Allotted
462,134327,All India,"Govt. Medical College, Jammu,Govt. Medical College, Bakshi Nagar, Jamu, Jammu And Kashmir, 180001",M.D. (PHYSIOLOGY),Open,General,Allotted
463,134339,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,In front of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
464,134998,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (PHYSIOLOGY),Open,SC,Allotted
465,135598,All India,"Assam Medical College,Assam Medical College, Assam, 786002",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,SC,SC,Allotted
466,135624,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (FORENSIC MEDICINE),OBC,OBC,Allotted
467,136022,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi,VEERESH NAGAR SEDAM ROAD KALABURAGI, Karnataka, 585105",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
468,136035,Management/Paid Seats Quota,"MGM Medical College, Navi Mumbai,MGM Medical College, Sector1, Plot 1-2, Kamothe, Navi Mumbai-, Maharashtra, 410209",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,General,Allotted
469,136048,All India,"GOA MEDICAL COLLEGE,Bambolim, Goa, Goa, 403202",M.D. (MICROBIOLOGY),SC,SC,Allotted
470,136372,All India,"Baba Raghav Das Medical College,Baba Raghav Das Medical College, Gorakhpur, Uttar Pradesh, 273013",M.D. (PATHOLOGY),ST,ST,Allotted
471,137073,Management/Paid Seats Quota,"MGM Medical College, Navi Mumbai,MGM Medical College, Sector1, Plot 1-2, Kamothe, Navi Mumbai-, Maharashtra, 410209",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,OBC,Allotted
472,137240,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",MD/MS (Anatomy),Open,General,Allotted
473,137689,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (BIOCHEMISTRY),Open,General,Allotted
474,137993,DNB Quota,"District Hospital, Sagar, Madhya Pradesh,shivaji ward tilli road sagar, Madhya Pradesh, 470002",(NBEMS-DIPLOMA) PAEDIATRICS,ST,ST,Allotted
475,137994,All India,"Late Baliram Kashyap Memorial Govt Medical Dimrapal,Late Baliram Kashyap Memorial Govt Medical Dimrapal, Chhattisgarh, 494001",M.D. (FORENSIC MEDICINE),OBC,OBC,Allotted
476,138044,DNB Quota,"Ranaghat Sub Division Hospital, West Bengal,Jagpur Road, West Bengal, 741255",(NBEMS-DIPLOMA) PAEDIATRICS,ST,ST,Allotted
477,138371,DNB Quota,"Government Multi Specialty Hospital, ,Director Health and Family Welfare Govt. Multi Speciality Hospital Sector 16 Chandigarh, Chandigarh, 160016",(NBEMS-DIPLOMA) FAMILY MEDICINE,ST,ST,Allotted
478,138388,All India,"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (MICROBIOLOGY),Open,General,Allotted
479,138735,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (BIOCHEMISTRY),Open,General,Allotted
480,138798,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PHYSIOLOGY),Open,General,Allotted
481,138978,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.D. (FORENSIC MEDICINE),SC,SC,Allotted
482,139002,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
483,140436,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-,Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha-442107, Maharashtra, 442107",M.D. (PATHOLOGY),Open,OBC,Allotted
484,140584,All India,"Atal Bihari Vajpayee Government Medical College, Vidisha,NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA MP, Madhya Pradesh, 464001",M.D. (BIOCHEMISTRY),Open,General,Allotted
485,140850,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (BIOCHEMISTRY),Open,OBC,Allotted
486,141215,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (PHYSIOLOGY),Open,General,Allotted
487,141353,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,ST,ST,Allotted
488,141445,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (PHYSIOLOGY),Open,General,Allotted
489,141584,All India,"Calcutta School Of Tropical Medicine,Calcutta School Of Tropical Medicine, West Bengal, 700073",DIPLOMA IN CLINICAL PATHOLOGY,EWS,EWS,Allotted
490,141893,All India,"VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA,VSS INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,BURLA, Odisha, 768017",M.D. (PHARMACOLOGY),SC,SC,Allotted
491,142191,Management/Paid Seats Quota,"SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR,SRI SIDDHARTHA MEDICAL COLLEGE, TUMKUR, Karnataka, 572107",M.D. (PATHOLOGY),Open,General,Allotted
492,142399,Management/Paid Seats Quota,"Institute of Medical Sciences and SUM Hospital, Bhubaneswar,Institute of Medical Sciences and SUM Hospital K 8 Kalinga Nagar PO Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",M.D. (MICROBIOLOGY),Open,OBC,Allotted
493,142466,All India,"RAICHUR INSTITUTE OF MEDICAL SCIENCES,RAICHUR INSTITUTE OF MEDICAL SCIENCES, Karnataka, 584102",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
494,142515,All India,"JHALAWAR MEDICAL COLLEGE,JHALAWAR MEDICAL COLLEGE, JHALAWAR, Rajasthan, 326001",M.D. (BIOCHEMISTRY),Open,General,Allotted
495,142585,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
496,142705,All India,"NIL RATAN SIRCAR MEDICAL COLLEGE,NIL RATAN SIRCAR MEDICAL COLLEGE, 138 AJC BOSE ROAD, KOLKATA-700014., West Bengal, 700014",M.D. (FORENSIC MEDICINE),OBC,OBC,Allotted
497,142881,Management/Paid Seats Quota,"Shri Sathya Sai Medical College and Research Institute,Kancheepuram,Shri Sathya Sai Nagar, SBV Chennai Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",M.D. (PATHOLOGY),Open,OBC,Allotted
498,143075,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (FORENSIC MEDICINE),SC,SC,Allotted
499,143883,Management/Paid Seats Quota,"DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI,DR D Y PATIL MEDICAL COLLEGE, NAVI MUMBAI, Maharashtra, 400706",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,Open,General,Allotted
500,144103,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JLN Marg, Jaipur-302004, Rajasthan, 302004",MD/MS (Anatomy),OBC,OBC,Allotted
501,144108,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.D. (BIOCHEMISTRY),SC,SC,Allotted
502,144407,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR,JAWAHARLAL NEHRU MEDICAL COLLEGE, BHAGALPUR, Bihar, 812001",MD/MS (Anatomy),Open,General,Allotted
503,144414,Management/Paid Seats Quota,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.D. (FORENSIC MEDICINE),Open,General,Allotted
504,144890,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
505,145078,All India,"Sher-i-Kashmir Institute of Medical Sciences, Srinagar,J&K ,SKIMS, SOURA, SRINAGAR-190011, Jammu And Kashmir, 190011",DIP.IN IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,SC,SC,Allotted
506,145157,All India,"R G KAR MEDICAL COLLEGE, West Bengal,R G KAR MEDICAL COLLEGE,1 KHUDIRAM BOSE SARANI,KOLKATA, West Bengal, West Bengal, 700004",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
507,145158,All India,"Karwar Institute of Medical Sciences, Karnataka,MG Road, Karnataka, 581301",MD/MS (Anatomy),Open,General,Allotted
508,145587,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (BIOCHEMISTRY),Open,General,Allotted
509,145648,DNB Quota,"Associated Hospital Government Medical College, ,Government Medical College Chack Sajjan Kathua, Jammu And Kashmir, 184101",(NBEMS) PHYSIOLOGY,Open,General,Allotted
510,145659,Management/Paid Seats Quota,"Rajarajeswari Medical College and Hospital,No. 202, Kambipura, Mysore Road, Bengaluru, Karnataka, 560074",M.D. (MICROBIOLOGY),Open,General,Allotted
511,145730,All India,"Govt. Medical College Akola,Govt. Medical College Akola, Maharashtra, 444001",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
512,146183,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (BIOCHEMISTRY),Open,General,Allotted
513,146203,Management/Paid Seats Quota,"Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli,Bharati Vidyapeeth (Deemed to be University) Medical College and Hospital, Sangli, Maharashtra, 416416",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,Open,OBC,Allotted
514,146665,Management/Paid Seats Quota,"VINAYAKA MISSIONS MEDICAL COLLEGE AND HOSPITAL, KARAIKAL,KEEZHAKASAKUDIMEDU, KOTTUCHERRY (POST), KARAIKAL, UT of PUDUCHERRY, Puducherry, 609609",M.D. (PATHOLOGY),Open,General,Allotted
515,146735,All India,"GAJRA RAJA MEDICAL COLLEGE GWALIOR,GAJRA RAJA MEDICAL COLLEGE GWALIOR, Madhya Pradesh, 474009",MD/MS (Anatomy),Open,General,Allotted
516,147383,Management/Paid Seats Quota,"A.C.S. Medical College and Hospital,A.C.S. Medical College and Hospital, Tamil Nadu, 600077",M.D. (PATHOLOGY),Open,General,Allotted
517,147735,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",MD/MS (Anatomy),Open,OBC,Allotted
518,147835,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
519,147927,Non-Resident Indian,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.S. (OPHTHALMOLOGY),Open,OBC,Allotted
520,148594,All India,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES ADILABAD -504001 TELANGANA STATE, Telangana, 504001",M.D. (PHYSIOLOGY),Open,GNYes,Allotted
521,148662,All India,"Government Medical College, Aurangabad,Government Medical College, Aurangabad, Maharashtra, 431001",M.D. (MICROBIOLOGY),SC,SC,Allotted
522,148677,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (PHARMACOLOGY),SC,SC,Allotted
523,148707,All India,"Govt. Medical College Akola,Govt. Medical College Akola, Maharashtra, 444001",M.D. (BIOCHEMISTRY),Open,General,Allotted
524,148780,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College, Kolhapur,R.K. Nagar Road, Shenda Park, Kolhapur, Maharashtra, Maharashtra, 416012",M.D. (BIOCHEMISTRY),Open,General,Allotted
525,148893,All India,"B. J. MEDICAL COLLEGE, Ahmedabad,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",MD/MS (Anatomy),Open,General,Allotted
526,148921,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (PHYSIOLOGY),EWS,EWS,Allotted
527,149141,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (PHYSIOLOGY),Open,General,Allotted
528,149493,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.D. (BIOCHEMISTRY),ST,ST,Allotted
529,149742,Non-Resident Indian,"SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SHRI. B. M. PATIL MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SOLAPUR ROAD, VIJAYAPURA, Karnataka, 586103",M.D. (PATHOLOGY),Open,General,Allotted
530,150100,Management/Paid Seats Quota,"A.C.S. Medical College and Hospital,A.C.S. Medical College and Hospital, Tamil Nadu, 600077",M.D. (MICROBIOLOGY),Open,SC,Allotted
531,150411,Non-Resident Indian,"SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE,SRM IST, KATTANKULATHUR , CHENGALPATTU DIST, Tamil Nadu, 603203",M.S. (E.N.T.),Open,General,Allotted
532,150874,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (FORENSIC MEDICINE),ST,ST,Allotted
533,150924,All India,"Agartala Government Medical College,Agartala Government Medical College, Tripura, 799006",M.D. (PHYSIOLOGY),Open,General,Allotted
534,150961,Non-Resident Indian,"M.M. Institute of Medical Sciences and Research, Ambala,M.M. Institute of Medical Sciences and Research, Ambala, Haryana, 133207",M.S. (OPHTHALMOLOGY),Open,General,Allotted
535,151100,Management/Paid Seats Quota,"Vinayaka Missions Kirupananda Variyar Medical College and Hospital, Salem,Sankari Main Road, NH-47, Seeragapadi, Salem, Tamil Nadu, 636308",M.D. (PHARMACOLOGY),Open,OBC,Allotted
536,151681,All India,"GADAG INSTITUTE OF MEDICAL SCIENCES GADAG,Gadag Institute of Medical Sciences Mallasamudra Gadag-582103, Karnataka, 582103",M.D. (BIOCHEMISTRY),Open,General,Allotted
537,152351,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (BIOCHEMISTRY),Open,General,Allotted
538,152729,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001",M.D. (PHYSIOLOGY),SC,SC,Allotted
539,153538,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",MD/MS (Anatomy),Open,General,Allotted
540,153607,Management/Paid Seats Quota,"Jawaharlal Nehru Medical College, Belagavi,Jawaharlal Nehru Medical College, Belagavi, Karnataka, 590010",M.D. (FORENSIC MEDICINE),Open,OBC,Allotted
541,154283,All India,"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (MICROBIOLOGY),SC,SC,Allotted
542,154571,All India,"Bankura Sammilani Medical College,Bankura Sammilani Medical College, West Bengal, 722102",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
543,155670,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",MD/MS (Anatomy),OBC,OBC,Allotted
544,155762,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",MD/MS (Anatomy),Open,General,Allotted
545,156884,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (PHYSIOLOGY),Open,General,Allotted
546,156953,DNB Quota,"Associated Hospital Government Medical College, ,Government Medical College Chack Sajjan Kathua, Jammu And Kashmir, 184101",(NBEMS) PHARMACOLOGY,OBC,OBC,Allotted
547,156982,All India,"Rajendra Institute of Medical Sciences, Ranchi,Rajendra Institute of Medical Sciences, Ranchi, Jharkhand, 834009",MD/MS (Anatomy),OBC,OBC,Allotted
548,157014,All India,"Midnapore Medical College and Hospital,Midnapore Medical College and Hospital, West Bengal, 721101",M.D. (PHARMACOLOGY),OBC,OBC,Allotted
549,157128,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,EWS,EWS,Allotted
550,157250,All India,"PATNA MEDICAL COLLEGE, PATNA,PATNA MEDICAL COLLEGE, PATNA, Bihar, 800004",M.D. (BIOCHEMISTRY),SC,SC,Allotted
551,157310,All India,"ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE,ANUGRAH NARAYAN MAGADH MEDICAL COLLEGE, Bihar, 823001",M.D. (PHARMACOLOGY),SC,SC,Allotted
552,157315,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
553,157799,All India,"GOVERNMENT MEDICAL COLLEGE, AZAMGARH,Chakrapan Pur, Azamgarh (U.P.), Uttar Pradesh, 276128",MD/MS (Anatomy),OBC,OBC,Allotted
554,158036,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.D. (MICROBIOLOGY),SC,SC,Allotted
555,158237,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",MD/MS (Anatomy),OBC,OBC,Allotted
556,158273,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",MD/MS (Anatomy),OBC,OBC,Allotted
557,158353,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS) COMMUNITY MEDICINE,SC,SC,Allotted
558,158555,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",MD/MS (Anatomy),Open,General,Allotted
559,158682,All India,"Government Medical College, Gondia,Nehru Chowk, KTS General Hospital Campus, Govt. Medical College, Gondia. 441601. Maharashtra., Maharashtra, 441601",M.D. (BIOCHEMISTRY),OBC,OBC,Allotted
560,158756,DNB Quota,"District Hospital , Jammu and Kashmir ,Court road pulwama, Jammu And Kashmir, 192301",(NBEMS-DIPLOMA) PAEDIATRICS,ST,ST,Allotted
561,158772,All India,"Government Medical College, Datia,Near 29 Batallion, National Highway 44, Dist Datia, Madhya Pradesh Pin - 475661, Madhya Pradesh, 475661",M.D. (PHYSIOLOGY),Open,OBC,Allotted
562,159419,All India,"Govt. Doon Medical College, Dehradun,Govt. Doon Medical College Dehrakhas, Patel Nagar Dehradun 248001, Uttarakhand, 248001",MD/MS (Anatomy),SC,SC,Allotted
563,160729,All India,"Shri Vasantrao Naik Govt Medical College Yavatmal,Shri Vasantrao Naik Govt Medical College Yavatmal, Maharashtra, 445001",M.D. (MICROBIOLOGY),OBC,OBC,Allotted
564,160959,DNB Quota,"Government General Hospital, ,GOVERNMENT GENERAL HOSPITAL, ALANPUR LINK ROAD SAWAI MADHOPUR 322001, Rajasthan, 322001",(NBEMS-DIPLOMA) FAMILY MEDICINE,ST,ST,Allotted
565,161170,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (MICROBIOLOGY),SC,SC,Allotted
566,161386,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,EWS,EWS,Allotted
567,161578,Management/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad, NCR Delhi,Santosh Medical College and Hospital, Ghaziabad, Delhi NCR, Uttar Pradesh, 201009",DIPLOMA IN PUBLIC HEALTH,Open,OBC,Allotted
568,161691,All India,"SHIMOGA INSTITUTE OF MEDICAL SCIENCES,SHIMOGA INSTITUTE OF MEDICAL SCIENCES, Karnataka, 577201",M.D. (PHYSIOLOGY),Open,General,Allotted
