sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
1,419,All India,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
2,459,Delhi Universities,"Lady Hardinge Medical College,Lady Hardinge Medical College, Delhi (NCT), 110001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
3,3465,All India,"GOVT MEDICAL COLLEGE,THRISSUR,GOVT MEDICAL COLLEGE,THRISSUR, Kerala, 680596",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
4,4027,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
5,4145,All India,"PGIMER, DR. RML Hospital,Post Graduate Institute of Medical Education and Research, Dr. RML Hospital, B.K.S. Marg, New Delhi",M.D. (PAEDIATRICS),Open,GN,Allotted
6,4276,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE, Tamil Nadu, 600001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
7,4591,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
8,5109,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (RADIO-DIAGNOSIS),Open,GN,Allotted
9,5249,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
10,5460,DNB Quota,"KIMS Hospital,,#1-112/86,Survey No 5/EE, District-RangaReddyBeside Andhra BankSerilingampally Mandle Kondapur Hyd, Telangana, 500084",(NBEMS) RADIO-DIAGNOSIS,Open,GN,Allotted
11,5538,DNB Quota,"Saifee Hospital, ,postbox no 3771, 15-17 Maharshi Karve Marg, Charni road, Mumbai, Maharashtra, 400004",(NBEMS) RADIO-DIAGNOSIS,Open,EWS,Allotted
12,5595,All India,"Jorhat Medical College & Hospital,Jorhat Medical College & Hospital, Assam, 785001",M.D. (RADIO-DIAGNOSIS),Open,GN,Allotted
13,5596,All India,"Government T D Medical College, Vandanm , Alappuzha,Government T D Medical College, Vandanm , Alappuzha, Kerala, 688005",M.D. (PAEDIATRICS),Open,OBC,Allotted
14,5629,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (RADIO-DIAGNOSIS),OBC,OBC,Allotted
15,5989,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",Open,GN,Allotted
16,6637,All India,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY,INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY, Uttar Pradesh, 221005",M.S. (ORTHOPAEDICS),Open,GN,Allotted
17,6642,DNB Quota,"Dr. B. Nanavati Hospital, Vivekanand Rd,Swami Vivekananda Rd, near LIC, LIC Colony, Suresh Colony, Vile Parle West, Mumbai, Maharashtra 4000, Maharashtra, 400056",(NBEMS) RADIO-DIAGNOSIS,Open,GN,Allotted
18,6926,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (GENERAL MEDICINE),Open,GN,Allotted
19,7400,All India,"Sawai Man Singh Medical College, JAIPUR,Sawai Man Singh Medical College, JAIPUR, Rajasthan, 302004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
20,7870,DNB Quota,"Apollo Hospital International, ,Plot 1A, GIDC Estate, Bhat Gandhinagar, Gujarat, 382428",(NBEMS) RADIO-DIAGNOSIS,Open,GN,Allotted
21,8171,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",Open,OBC,Allotted
22,8228,All India,"Government medical college patiala.,Government medical college patiala., Punjab, 147001","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",Open,GN,Allotted
23,8575,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.D. (PAEDIATRICS),Open,GN,Allotted
24,8724,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.D. (GENERAL MEDICINE),Open,GN,Allotted
25,8933,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.D. (ANAESTHESIOLOGY),Open,SC,Allotted
26,9341,All India,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",M.D. (PAEDIATRICS),Open,GN,Allotted
27,9419,All India,"Government Medical College, Miraj,Government Medical College, Miraj, Maharashtra, 416410",M.D. (GENERAL MEDICINE),Open,GN,Allotted
28,9542,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (PAEDIATRICS),Open,GN,Allotted
29,10198,All India,"Osmania Medical Collge,Osmania Medical Collge, Telangana, 500095",M.D. (PAEDIATRICS),OBC,OBC,Allotted
30,10244,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (PAEDIATRICS),Open,GN,Allotted
31,10252,All India,"Government Medical College, Latur,Government Medical College, Old Railway station Near Marwadi Rajasthani High-School Latur, Maharashtra, 413512",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
32,10304,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
33,10630,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
34,10671,All India,"SHIMOGA INSTITUTE OF MEDICAL SCIENCES,SHIMOGA INSTITUTE OF MEDICAL SCIENCES, Karnataka, 577201",M.D. (GENERAL MEDICINE),EWS,EWS,Allotted
35,10706,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (PAEDIATRICS),Open,GN,Allotted
36,10833,DNB Quota,"St. Stephen`s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
37,11318,DNB Quota,"Dr. B. Nanavati Hospital, Vivekanand Rd,Swami Vivekananda Rd, near LIC, LIC Colony, Suresh Colony, Vile Parle West, Mumbai, Maharashtra 4000, Maharashtra, 400056",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
38,11480,All India,"Rajah Muthiah Medical College,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College Annam, Tamil Nadu, 608002",M.D. (PAEDIATRICS),Open,GN,Allotted
39,11630,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",M.D. (PAEDIATRICS),Open,GN,Allotted
40,11711,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI,Seth Gordhandas Sunderdas Medical College, Acharya Donde Marg Parel MUMBAI, Maharashtra, 400012",M.D. (PAEDIATRICS),OBC,OBC,Allotted
41,11851,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (PAEDIATRICS),OBC,OBC,Allotted
42,11928,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,OBC,Allotted
43,12179,DNB Quota,"Shree Mahavir Health and Medical Relief Society Hospital, (Smt. R B Shah Mahavir Super Specialty Hospital and Shri B D Mehta Mahavir Heart Institute) ,SHREE MAHAVIR HEALTH CAMPUS, OPP JIVANBHARTI SCHOOL, NANPURA SURAT, Gujarat, 395001",(NBEMS) GENERAL MEDICINE,Open,OBC,Allotted
44,12211,All India,"DARBHANGA MEDICAL COLLEGE,Sheetal Prasad Marg, Laheriasarai, Darbhanga, Bihar, Bihar, 846003",M.D. (GENERAL MEDICINE),OBC,OBC,Allotted
45,12288,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (RADIO-DIAGNOSIS),EWS,EWS,Allotted
46,12379,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.S. (ORTHOPAEDICS),Open,GN,Allotted
47,12452,All India,"MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE, Karnataka, 570001",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
48,12467,All India,"Indira Gandhi Medical College Shimla,Indira Gandhi Medical College Shimla, Himachal Pradesh, 171001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
49,12484,All India,"B. J. MEDICAL COLLEGE,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.D. (PAEDIATRICS),OBC,OBC,Allotted
50,12603,All India,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow,Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow, Uttar Pradesh, 226010",M.S. (ORTHOPAEDICS),Open,GN,Allotted
51,12817,All India,"Sarojini Naidu Medical College, AGRA,Sarojini Naidu Medical College, AGRA, Uttar Pradesh, 282002",DIP. IN DERM. VENEREOLOGY and LEPROSY/DERMATOLOGY /VENEREOLOGY and DERMATOLOGY/LEPROSY/VENEREAL DISEASE and LEPROSY,Open,EWS,Allotted
52,12871,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
53,13176,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR,Dr. Sampurnanand Medical College (SNMC), JODHPUR, Rajasthan, 342001",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
54,13307,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
55,13369,All India,"Government Medical College, Bettiah,Government Medical College Bettiah West Champaran Bihar, Bihar, 845438",M.D. (PAEDIATRICS),Open,GN,Allotted
56,13386,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Uttar Pradesh, 226003",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),OBC,OBC,Allotted
57,13417,All India,"IPGME&R and SSKM Hospital Kolkata,IPGME&R and SSKM Hospital Kolkata, West Bengal, 700020",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
58,13457,All India,"Gauhati Medical College, Guwahati,Gauhati Medical College, Guwahati, Assam, 781032",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,GN,Allotted
59,13800,All India,"STANLEY MEDICAL COLLEGE,STANLEY MEDICAL COLLEGE, Tamil Nadu, 600001",M.D. (PAEDIATRICS),EWS,EWS,Allotted
60,13808,All India,"SHIMOGA INSTITUTE OF MEDICAL SCIENCES,SHIMOGA INSTITUTE OF MEDICAL SCIENCES, Karnataka, 577201",M.D. (PAEDIATRICS),Open,GN,Allotted
61,13824,All India,"Bangalore Medical College and Research Institute,Bangalore Medical College and Research Institute, Karnataka, 560002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),EWS,EWS,Allotted
62,13874,DNB Quota,"St. Stephen`s Hospital, ,Tis Hazari, Delhi (NCT), 110054",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
63,13900,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (PAEDIATRICS),OBC,OBC,Allotted
64,13969,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
65,13978,DNB Quota,"South Western Railway,Room No 22 Central Hospital South Western Railway Gadag, road Hubballi, Karnataka, 580020",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
66,14023,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.S. (ORTHOPAEDICS),Open,OBC,Allotted
67,14103,All India,"Vardhman Mahavir Medical College, , New Delhi,Vardhman Mahavir Medical College, , New Delhi, Delhi (NCT), 110029",M.S. (OPHTHALMOLOGY),Open,OBC,Allotted
68,14171,All India,"Central Institute of Psychiatry, Ranchi,Central Institute of Psychiatry, Ranchi, Jharkhand, 834006",M.D. (PSYCHIATRY),Open,GN,Allotted
69,14225,All India,"Government Medical College, Nizamabad, Telangana State,Government Medical College, Nizamabad, Telangana State, Telangana, 503001",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
70,14346,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. (PAEDIATRICS),EWS,EWS,Allotted
71,14387,DNB Quota,"Fortis Memorial Research Institute, ,Fortis memorial research institute, Sector 44, Opposite Huda City Centre Metro station, Gurgaon, Haryana, 122002",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
72,14431,All India,"VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI, Karnataka, 583104",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
73,14440,All India,"GANDHI MEDICAL COLLEGE,GANDHI MEDICAL COLLEGE, Telangana, 500003","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SKIN and VENEREAL DISEASES)/(VENEREOLOGY)",SC,SC,Allotted
74,14540,DNB Quota,"Continental Hospital, ,Continental Hospitals Pvt Ltd., Plot No.3, Road No.2, IT & Financial District, Nanakramguda, Gachibo, Telangana, 500032",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
75,14712,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
76,14717,DNB Quota,"Apollo Hospital,Mr. J RamChandra Pr no 3-5-836, to 838 , Near Old MLA quarters, Hyderguda, Hyderabad, Telangana, 500029",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
77,14747,All India,"Dr.V.M.Govt.Medical College,Solapur, Maharasthtra,Infron of district court civil chowk Dr.V.M.Govt.Medical College,Solapur, Maharasthtra, Maharashtra, 413003",M.D. (RADIO-DIAGNOSIS),SC,SC,Allotted
78,14909,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,GN,Allotted
79,15077,All India,"Government Medical College, Miraj,Government Medical College, Miraj, Maharashtra, 416410",M.S. (GENERAL SURGERY),Open,GN,Allotted
80,15084,DNB Quota,"K.E.M. Hospital, ,489, SARDAR MOODLIAR ROAD, RASTA PETH, PUNE 411011, Maharashtra, 411011",(NBEMS) Obstetrics and Gynaecology,Open,GN,Allotted
81,15142,DNB Quota,"Dr. R N Cooper Municipal General Hospital, (Associated with H B T (Hinduhridayasamrat Balasaheb Thackeray) medical College) ,HBTMC AND DR.R.N.COOPER HOSPITAL U 15 BHAKTI VEDANTA ROAD JVPD SCHEME VILE PARLE WEST MUMBAI, Maharashtra, 400056",(NBEMS) GENERAL MEDICINE,EWS,EWS,Allotted
82,15168,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
83,15187,DNB Quota,"Jehangir Hospital, ,32 Sasoon Road Pune, Maharashtra, 411001",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
84,15225,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",DIP.IN MEDICAL RADIO-DIAGNOSIS,Open,EWS,Allotted
85,15271,All India,"Tirunelveli Medical College,Tirunelveli Medical College, Tamil Nadu, 627011",M.S. (GENERAL SURGERY),Open,OBC,Allotted
86,15279,All India,"MEDICAL COLLEGE, KOLKATA,MEDICAL COLLEGE, KOLKATA, West Bengal, 700073",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
87,15330,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Uttar Pradesh, 226003",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
88,15503,All India,"CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU,CHENGALPATTU MEDICAL COLLEGE, CHENGALPATTU, Tamil Nadu, 603001",M.S. (ORTHOPAEDICS),Open,GN,Allotted
89,15581,DNB Quota,"Little Flower Hospital and Research Centre,,Post Box 23, Angamaly, Ernakulam, Kerala, Kerala, 683572",(NBEMS) PAEDIATRICS,Open,GN,Allotted
90,15688,All India,"Shri Vasantrao Naik Govt Medical College Yavatmal,Shri Vasantrao Naik Govt Medical College Yavatmal, Maharashtra, 445001",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,GN,Allotted
91,15977,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
92,15999,All India,"Srirama Chandra Bhanja Medical College, CUTTACK,Srirama Chandra Bhanja Medical College, CUTTACK, Odisha, 753007",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
93,16043,DNB Quota,"GMERS Medical College and General Hospital , ,Hadiyol-Gadhoda Road, Near- Government Polytechnic, Hiimmatnagar, Gujarat, 383001",(NBEMS) GENERAL MEDICINE,Open,EWS,Allotted
94,16086,DNB Quota,"Alexis Multispecialty Hospital,232, Mankapur Square, Koradi road, NAGPUR, Maharashtra, 440030",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,Open,GN,Allotted
95,16115,All India,"Maulana Azad Medical College,Maulana Azad Medical College, Delhi (NCT), 110002",M.S. (ORTHOPAEDICS),EWS,EWS,Allotted
96,16121,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.S. (ORTHOPAEDICS),OBC,OBC,Allotted
97,16131,All India,"MADRAS MEDICAL COLLEGE,EVR PERIYAR SALAI, CHENNAI-03, Tamil Nadu, 600003",M.S. (E.N.T.),Open,GN,Allotted
98,16144,DNB Quota,"Wockhardt Hospital, ,1877, Dr. Anand Rao Nair Marg, Mumbai Central, Maharashtra, 400011",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
99,16157,All India,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN,HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN, Karnataka, 573201",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
100,16193,All India,"Government Medical College, Latur,Government Medical College, Old Railway station Near Marwadi Rajasthani High-School Latur, Maharashtra, 413512",M.S. (GENERAL SURGERY),Open,GN,Allotted
101,16328,DNB Quota,"Shri Lal Bahadur Shastri Government Medical College and Hospital , ,VPO- Bhangrotu, MC- Ner Chowk, District- Mandi, Himachal Pradesh, 175021",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
102,16350,All India,"B. J. MEDICAL COLLEGE,B.J. Medical College, New Civil Hospital Asarwa,Ahmedabad-380016,Gujarat,India, Gujarat, 380016",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
103,16409,DNB Quota,"Rampurhat Govt. Medical College and Hospital, ,RAMPURHAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, P.O. RAMPURHAT, P.S. RAMPURHAT, DIST. BIRBHUM, WB, West Bengal, 731224",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
104,16550,DNB Quota,"Dr. B L Kapur Memorial Hospital,Pusa Road New Delhi, Delhi (NCT), 110005",(NBEMS) Obstetrics and Gynaecology,Open,GN,Allotted
105,16569,All India,"NALANDA MEDICAL COLLEGE,PATNA,NALANDA MEDICAL COLLEGE,PATNA, Bihar, 800026",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
106,16630,DNB Quota,"Fortis Hospital,,B-22, Sector 62, Noida, Uttar Pradesh, Uttar Pradesh, 201301",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
107,16637,DNB Quota,"Tirumala Hospital, ,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
108,16644,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",M.S. (GENERAL SURGERY),Open,GN,Allotted
109,16710,DNB Quota,"Rampurhat Govt. Medical College and Hospital, ,RAMPURHAT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, P.O. RAMPURHAT, P.S. RAMPURHAT, DIST. BIRBHUM, WB, West Bengal, 731224",(NBEMS) Obstetrics and Gynaecology,Open,GN,Allotted
110,16792,DNB Quota,"K.G. Hospital and PG Medical Institute ,,No:5, Arts College Road, Coimbatore - 641018, Tamil Nadu, 641018",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,Open,GN,Allotted
111,16817,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.S. (GENERAL SURGERY),EWS,EWS,Allotted
112,16859,All India,"Guru Gobind Singh Medical College,Guru Gobind Singh Medical College, Punjab, 151203",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
113,16908,DNB Quota,"CITY HOSPITAL, Moglaha, ,City Super Speciality Hospital Pvt. Ltd., Moglaha, Medical College Road, Gorakhpur, Uttar Pradesh 27, Uttar Pradesh, 273013",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
114,17030,All India,"Burdwan Medical College, West Bengal,Burdwan Medical College, West Bengal, West Bengal, 713104",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
115,17194,DNB Quota,"Dr. L H Hiranandani Hospital, ,HILL SIDE AVENUE, HIRANANDANI GARDENS, POWAI-400076, Maharashtra, 400076",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
116,17287,All India,"Tezpur Medical College,Tezpur Medical College, Assam, 784010",M.S. (GENERAL SURGERY),Open,GN,Allotted
117,17303,All India,"Sardar Patel Medical College, Bikaner,Sardar Patel Medical College, Bikaner, Rajasthan, 334003",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
118,17321,DNB Quota,"Sanjay Gandhi Memorial Hospital, , ,Sanjay Gandhi Memorial Hospital S-Block, Near Bus Terminal, Mangolpuri, North West, Delhi - 110083, Delhi (NCT), 110083",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,Allotted
119,17350,DNB Quota,"Rural Development Trust Hospital, ,Kadiri Road,Bathalapalli, Anantapur District Andhra Pradesh, Andhra Pradesh, 515661",(NBEMS) PAEDIATRICS,Open,OBC,Allotted
120,17537,DNB Quota,"Christian Institute of Health Sciences and Research, ,4th Mile, Central Jail Road, Dimapur, Nagaland, 797115",(NBEMS) GENERAL MEDICINE,Open,GN,Allotted
121,17651,DNB Quota,"J.L.N. Main Hospital and Research Centre, ,Bhilai Steel Plant Sector-9, Bhilai, C.G., Chhattisgarh, 490009",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
122,17711,All India,"Mahatma Gandhi Institute of Medical Sciences, Wardha,Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha, Maharashtra, 442102",M.D. (PSYCHIATRY),Open,GN,Allotted
123,17826,DNB Quota,"Dr. Baba Saheb Ambedkar Hospital, ,SEC 6 ROHINI DELHI, Delhi (NCT), 110085",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,Allotted
124,17870,All India,"Government Medical College, Surat,Government Medical College, Majuragate, Surat., Gujarat, 395001",M.S. (OPHTHALMOLOGY),Open,GN,Allotted
125,17878,DNB Quota,"Ispat General Hospital,,Ispat General Hospital Rourkela Steel Plant SAIL Rourkela 769005, Odisha, 769005",(NBEMS) GENERAL MEDICINE,OBC,OBC,Allotted
126,17935,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER,NEAR PATEL STADIUM, AJMER, Rajasthan, 305001",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
127,17947,All India,"Rajah Muthiah Medical College,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College Annam, Tamil Nadu, 608002",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
128,17966,DNB Quota,"Dr. Babasaheb Ambedkar Central Railway Hospital, ,Bharatratna Dr. Babasaheb Ambedkar Memorial Hospital, Central Railway, Dr. Babasaheb Ambedkar Road,, Maharashtra, 400027",(NBEMS) Obstetrics and Gynaecology,OBC,OBC,Allotted
129,17974,All India,"Calcutta School Of Tropical Medicine,Calcutta School Of Tropical Medicine, West Bengal, 700073",M.D. (TROPICAL MEDICINE),Open,GN,Allotted
130,18062,DNB Quota,"Durgapur Steel Plant Hospital, ,J M Sengupta Road, B Zone, Durgapur, Dist- Paschim Bardhaman, West Bengal, 713205",(NBEMS) PAEDIATRICS,OBC,OBC,Allotted
131,18112,DNB Quota,"Rajiv Gandhi Medical College and Chhatrapati Shivaji Maharaj Hospital, ,RAJIV GANDHI MEDICAL COLLEGE,THANE BELAPUR ROAD, KALWA, THANE, Maharashtra, 400605",(NBEMS) PAEDIATRICS,OBC,OBC,Allotted
132,18155,All India,"Midnapore Medical College and Hospital,Midnapore Medical College and Hospital, West Bengal, 721101",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
