sno,rank,quota,institute,course,alloted_category,candidate_category,remarks
22,16902,All India,"Shri Vasantrao Naik Govt Medical College Yavatmal,Civil lines, Yavatmal, Maharashtra, 445001",M.S. (OPHTHALMOLOGY),Open,OBC,Allotted
23,17131,All India,"Rani Durgavati Medical College, Banda ,Rani Durgavati Medical College Naraini Road Banda, Uttar Pradesh, 210001",M.S. (GENERAL SURGERY),Open,General,Allotted
24,17308,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,OBC,Allotted
25,17346,DNB Quota,"Manipal Hospital, ,#98, Rustom Bagh, HAL Airport Road, Bengaluru, Karnataka, 560017",(NBEMS) PAEDIATRICS,Open,General,Allotted
26,17450,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
27,17776,DNB Quota,"Vijaya Hospital, ,New No 434, Old No 180, NSK Salai, Vadapalani, Chennai - 600026, Tamil Nadu, 600026",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
28,17795,All India,"Shri Vasantrao Naik Govt Medical College Yavatmal,Civil lines, Yavatmal, Maharashtra, 445001",M.S. (GENERAL SURGERY),Open,General,Allotted
29,18321,All India,"Regional Institute of Medical Sciences, Imphal,Regional Institute of Medical Sciences, Imphal, Lamphelpat, Manipur, 795004",M.S. (ORTHOPAEDICS),Open,General,Allotted
30,18402,DNB Quota,"Tata Motors Hospital, ,KHARANGAJHAR, TELCO COLONY JAMSHEDPUR, Jharkhand, 831003",(NBEMS) Obstetrics and Gynaecology,Open,General,Allotted
31,18475,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.S. (GENERAL SURGERY),Open,OBC,Allotted
32,18583,DNB Quota,"Sri Sathya Sai Sarla Memorial Hospital, Karnataka,Sathya Sai Grama Muddenahalli Chikkaballapura, Karnataka, 562101",(NBEMS) GENERAL MEDICINE,Open,General,Allotted
33,18950,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,General,Allotted
34,19437,All India,"Rims Medical College, Ongole, ,GOVERNMENT MEDICAL COLLEGE ONGOLE, Andhra Pradesh, 523001",M.S. (GENERAL SURGERY),Open,General,Allotted
35,19509,All India,"Grant Medical College, Maharashtra,Grant Medical College, Maharashtra, Maharashtra, 400008",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
36,19636,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR,Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR, Chhattisgarh, 492001",M.S. (GENERAL SURGERY),Open,General,Allotted
37,19713,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
38,19848,All India,"Rims Medical College, Ongole, ,GOVERNMENT MEDICAL COLLEGE ONGOLE, Andhra Pradesh, 523001",M.D. (PAEDIATRICS),OBC,OBC,Allotted
39,19959,All India,"MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI,MAHARANI LAXMI BAI MEDICAL COLLEGE JHANSI, Uttar Pradesh, 284128",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,EWS,Allotted
40,20267,DNB Quota,"Dr. Ramesh Cardiac and Multi Speciality Hospital,,Collector office road, Nagarampalem, Guntur , AP, Andhra Pradesh, 522004",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,Open,General,Allotted
41,20305,DNB Quota,"KVR Hospital,Uttaranchal,Near Reliance Petrol Pump, Server Khera, Moradabad Road, Kashipur Udham Singh Nagar-244713 Uttaranch, Uttarakhand, 244713",(NBEMS) PAEDIATRICS,Open,General,Allotted
42,20451,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Open,OBC,Allotted
43,20499,DNB Quota,"St. Isabels Hospital, ,49, Oliver Road, Mylapore, Chennai., Tamil Nadu, 600004",(NBEMS) Obstetrics and Gynaecology,Open,General,Allotted
44,21261,All India,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES,CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, Chhattisgarh, 495001",M.S. (GENERAL SURGERY),Open,General,Allotted
45,21274,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
46,21811,DNB Quota,"Dr. Rangarajan Memorial Hospital, (Sundaram Medical Foundation) ,Sundaram Medical Foundation, Shanthi Colony, 4th Avenue, Anna Nagar, Chennai, Tamil Nadu, 600040",(NBEMS) PAEDIATRICS,Open,General,Allotted
47,21876,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.S. (OPHTHALMOLOGY),Open,General,Allotted
48,22058,DNB Quota,"Asian Institute of Medical Sciences,,Asian Institute of Medical Sciences, Badhkal Flyover Road,Sector-21A, Faridabad, Haryana-121001, Haryana, 121001",(NBEMS) Respiratory Medicine,Open,General,Allotted
49,22063,DNB Quota,"Medicover Hospitals MVP, Andhra Pradesh,1-1-83,NH16 Main road,Sector- 6,Venkojipalem, Visakhapatnam, Andhra Pradesh, Andhra Pradesh, 530017",(NBEMS) Respiratory Medicine,Open,OBC,Allotted
50,22074,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.S. (OPHTHALMOLOGY),Open,OBC,Allotted
51,22098,All India,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE, DHARMAPURI, TAMIL NADU,GOVERNMENT DHARMAPURI MEDICAL COLLEGE, NETHAJI BYE PASS ROAD, DHARMAPURI, TAMIL NADU, Tamil Nadu, 636701",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
52,22193,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY,INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY, Puducherry, 605009",M.S. (ORTHOPAEDICS),Open,General,Allotted
53,22483,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR,JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR, Uttar Pradesh, 202002",M.D. (ANAESTHESIOLOGY),Open,OBC,Allotted
54,22485,All India,"Government Medical College Srinagar,Administrative Block Government Medical College Karan Nagar Srinagar, Jammu And Kashmir, 190010",M.S. (OPHTHALMOLOGY),Open,General,Allotted
55,23107,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),Open,General,Allotted
56,23277,All India,"IPGME&R and SSKM Hospital Kolkata,244, Acharya J. C. Bose Road, Kolkata-700020, West Bengal, 700020",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,OBC,Allotted
57,23396,DNB Quota,"Ruby Hall Clinic, ,GRANT MEDICAL FOUNDATION, 40 SASSOON ROAD, PUNE 411001, Maharashtra, 411001",(NBEMS) Neuro Surgery (Direct 6 Years Course),Open,EWS,Allotted
58,23419,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.S. (ORTHOPAEDICS),EWS,EWS,Allotted
59,23729,DNB Quota,"Manipal Hospital, ,#98, Rustom Bagh, HAL Airport Road, Bengaluru, Karnataka, 560017",(NBEMS) GENERAL SURGERY,Open,EWS,Allotted
60,23784,DNB Quota,"ESIC Model Hospital, Gujarat,ms-bapunagar.gj@esic.nic.in, Gujarat, 380024",(NBEMS) PAEDIATRICS,OBC,OBC,Allotted
61,24252,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR ,NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, NAGPUR ROAD JABALPUR, Madhya Pradesh, 482003",M.D. (ANAESTHESIOLOGY),Open,EWS,Allotted
62,24703,All India,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow,Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow, Uttar Pradesh, 226010",M.D. (Radiotherapy/ Radiation Oncology),OBC,OBC,Allotted
63,24707,DNB Quota,"Bhima Bhoi Medical College and Hospital, Balangir,At-Laltikra Po-Rajendra College, Balangir, Odisha, 767002",(NBEMS-DIPLOMA) RADIO-DIAGNOSIS,OBC,OBC,Allotted
64,25004,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,OBC,Allotted
65,25173,All India,"Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences, Rohtak, Haryana, 124001",M.D. Sports Medicine,Open,General,Allotted
66,25525,All India,"B.J.Government Medical College, Pune,B.J.Government Medical College, Pune, Maharashtra, 411001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
67,25877,DNB Quota,"Bhaktivedanta Hospital and Research Institute, ,Bhaktivedanta Hospital and Research Institute,Srishti Complex, Bhaktivedanta Swami Marg, Mira Road E, Maharashtra, 401107",(NBEMS) OPHTHALMOLOGY,Open,General,Allotted
68,25932,Armed Forces Medical,"Institute of Aerospace Medicine, IAF, Bangaluru,Institute of Aerospace Medicine IAF, Old Airport Road, Vimanapura Post, Bengaluru, Karnataka, 560017",M.D. (AEROSPACE MEDICINE),Open,General,Allotted( AFMS Rank : 8749 )
69,26083,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI,ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPUR, NEW DELHI, Delhi (NCT), 110015",M.D. (PATHOLOGY),Open,General,Allotted
70,26198,All India,"Mahatma Gandhi Memorial Medical College, Jamshedpur,Mahatma Gandhi Memorial Medical College, Jamshedpur, Jharkhand, 831020",DIPLOMA IN CHILD HEALTH/ PAEDIATRICS,Open,General,Allotted
71,26271,All India,"Govt. Medical College, Bhavnagar,Near. S.T. Bus Stand,Jail Road, Bhavnagar-364001, Gujarat, 364001",M.S. (E.N.T.),OBC,OBC,Allotted
72,26398,DNB Quota,"Bhagwan Mahaveer Jain Hospital, ,MILLERS ROAD, VASANTHNAGAR, BANGALORE, Karnataka, 560052",(NBEMS) GENERAL SURGERY,Open,OBC,Allotted
73,26546,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),OBC,OBC,Allotted
74,26636,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
75,26788,All India,"GOVERNMENT MEDICAL COLLEGE, AZAMGARH,Chakrapanpur, Azamgarh (U.P.), Uttar Pradesh, 276128",M.S. (E.N.T.),Open,General,Allotted
76,26930,All India,"Government Kilpauk Medical College,Government Kilpauk Medical College Poonthamalli main roadl, Kilpauk, Chennai 10, Tamil Nadu, 600010",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),Open,OBC,Allotted
77,27162,All India,"Gandhi Medical College, Bhopal,Gandhi Medical College, Bhopal, Madhya Pradesh, 462001",M.D. (GENERAL MEDICINE),SC,SC,Allotted
78,27289,All India,"Government Medical College, Cuddalore District,Govt. Medical College and Hospital, Cuddalore District Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",M.S. (OPHTHALMOLOGY),Open,General,Allotted
79,27312,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
80,27995,All India,"GADAG INSTITUTE OF MEDICAL SCIENCES GADAG,Gadag Institute of Medical Sciences Mallasamudra Gadag-582103, Karnataka, 582103",M.D. (PSYCHIATRY),Open,General,Allotted
81,28026,DNB Quota,"INDLAS Vijayawada Institute of Mental Health and Neuro Sciences (INDLAS VIMHANS Hospital), ,29 7 32 V V RAO STREET DEVI OIL MILL ROAD SURYARAOPETA VIJAYAWADA 520002, Andhra Pradesh, 520002",(NBEMS) PSYCHIATRY,Open,General,Allotted
82,28167,DNB Quota,"PRASHANTH HOSPITALS , Tamil Nadu,No 36 36 A Velachery Main road Velachery Chennai 600042, Tamil Nadu, 600042",(NBEMS) GENERAL SURGERY,Open,General,Allotted
83,28319,All India,"Dr. Rajendra Prasad Government Medical College, Tanda,Dr. Rajendra Prasad Government Medical College, Tanda, Himachal Pradesh, 176002",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
84,28399,DNB Quota,"Heritage Hospital Pvt. Ltd., Uttar Pradesh,Madhav Market Lanka Near BHU Gate Varanasi, Uttar Pradesh, 221005",(NBEMS) Emergency Medicine,Open,OBC,Allotted
85,28526,DNB Quota,"SUSHRUT INSTITUTE OF PLASTIC SURGERY PRIVATE LIMITED, Uttar Pradesh,29 Shahmeena Road Lucknow, Uttar Pradesh, 226003",(NBEMS) Plastic and Reconstructive Surgery (Direct 6 Years Course),Open,EWS,Allotted
86,28620,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.S. (OPHTHALMOLOGY),Open,General,Allotted
87,28626,All India,"Rangaraya Medical College,Rangaraya Medical College Beside SP Office , Pithapuram Road, Kakinada, Andhra Pradesh, 533003",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
88,28763,All India,"Mahatma Gandhi Memorial Medical College, Indore,Mahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (Radiotherapy/ Radiation Oncology),Open,General,Allotted
89,28781,All India,"KURNOOL MEDICAL COLLEGE,KURNOOL MEDICAL COLLEGE, Andhra Pradesh, 518002",M.S. (E.N.T.),Open,General,Allotted
90,28842,DNB Quota,"Paediatric Surgery Centre and P.G. Institute, Maharashtra,8750 Vishrambag Sangli, Maharashtra, 416415",(NBEMS) Paediatric Surgery (Direct 6 Years Course),Open,General,Allotted
91,29161,DNB Quota,"Jeevan Rekha Superspecialty Hospital, Rajasthan ,S24, Central Spine Mahal Yojna, Jagatpura, Jaipur 302 025, Rajasthan, 302025",(NBEMS) ORTHOPAEDICS,Open,General,Allotted
92,29248,All India,"SHYAM SHAH MEDICAL COLLEGE,deanmcrewa@rediffmail.com, Madhya Pradesh, 486001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
93,29266,All India,"Pandit Dindayal Upadhyay Medical College, RAJKOT,Pandit Dindayal Upadhyay Medical College, RAJKOT, Gujarat, 360001",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
94,29280,All India,"NAMO Medical Education and Research Institute, Dadra & Nagar Haveli & Daman & Diu,Sayli Road, Silvassa, DNH, Dadra And Nagar Haveli, 396230",M.S. (GENERAL SURGERY),OBC,OBC,Allotted
95,29532,DNB Quota,"Dr. Ramesh Cardiac and Multi Speciality Hospital,,Collector office road, Nagarampalem, Guntur , AP, Andhra Pradesh, 522004",(NBEMS) ORTHOPAEDICS,Open,OBC,Allotted
96,29816,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,Uttar Pradesh University of Medical Sciences, Saifai, Etawah, Uttar Pradesh, 206130",M.S. (E.N.T.),OBC,OBC,Allotted
97,29875,All India,"Government Medical College, Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh 457001, India, Madhya Pradesh, 457001",M.S. (E.N.T.),EWS,EWS,Allotted
98,29960,All India,"Andhra Medical College,Andhra Medical College, Andhra Pradesh, 530002",M.S. (OPHTHALMOLOGY),OBC,OBC,Allotted
99,30203,DNB Quota,"Dr. Babasaheb Ambedkar Central Railway Hospital, ,Bharatratna Dr. Babasaheb Ambedkar Memorial Hospital, Central Railway, Dr. Babasaheb Ambedkar Road,, Maharashtra, 400027",(NBEMS-DIPLOMA) PAEDIATRICS,Open,OBC,Allotted
100,30994,All India,"MADURAI MEDICAL COLLEGE,MADURAI MEDICAL COLLEGE, Tamil Nadu, 625020",M.D. (ANAESTHESIOLOGY),EWS,EWS,Allotted
101,31574,DNB Quota,"Apollo Hospital, Andhra Pradesh,Main Road, Suryarao Pet,Kakinada -, Andhra Pradesh, 533001",(NBEMS) Neuro Surgery (Direct 6 Years Course),Open,OBC,Allotted
102,31943,DNB Quota,"Heritage Hospital Pvt. Ltd., Uttar Pradesh,Madhav Market Lanka Near BHU Gate Varanasi, Uttar Pradesh, 221005",(NBEMS) ANAESTHESIOLOGY,Open,General,Allotted
103,32207,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR,THANJAVUR MEDICAL COLLEGE, THANJAVUR, Tamil Nadu, 613004",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
104,32351,DNB Quota,"K S HOSPITAL, Karnataka,9-13-1270, M B DIWATAR NAGAR, HOSPET ROAD, KOPPAL, Karnataka, 583231",(NBEMS) Neuro Surgery (Direct 6 Years Course),Open,General,Allotted
105,32541,All India,"College of Medicine and JNM Hospital, WBUHS,Block A, Post Office Kalyani, Near Silpanchal Station, Block A2, District Nadia, West Bengal, West Bengal, 741235",M.D. (ANAESTHESIOLOGY),Open,General,Allotted
106,32815,DNB Quota,"Cosmopolitan Hospital,,COSMOPOLITAN HOSPITALS Pvt.Ltd, Murinjapalam, Pattom P O, Thiruvananthapuram, Kerala, 695004",(NBEMS) ORTHOPAEDICS,Open,OBC,Allotted
107,33155,DNB Quota,"Shanmuga Hospital and Salem Cancer Institute, ,24/51 SARADA COLLEGE ROAD ,SHANMUGA HOSPITAL, SALEM TAMILNADU 636007, Tamil Nadu, 636007",(NBEMS) Emergency Medicine,Open,OBC,Allotted
108,33229,All India,"Kidwai Memorial Institute of Oncolgy,Kidwai Memorial Institute of Oncolgy, Karnataka, 560029",DIP. IN MEDICAL RADIO- THERAPY,Open,General,Allotted
109,33625,All India,"Govt. Bundelkhand Medical College Sagar M.P.,Govt. Bundelkhand Medical College Sagar M.P., Madhya Pradesh, 470001",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
110,33650,All India,"MANDYA INSTITUTE OF MEDICAL SCIENCES,MANDYA INSTITUTE OF MEDICAL SCIENCES MANDYA, Karnataka, 571401",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
111,33661,DNB Quota,"Shanmuga Hospital and Salem Cancer Institute, ,24/51 SARADA COLLEGE ROAD ,SHANMUGA HOSPITAL, SALEM TAMILNADU 636007, Tamil Nadu, 636007",(NBEMS) Emergency Medicine,Open,General,Allotted
112,33699,All India,"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY),OBC,OBC,Allotted
113,34166,DNB Quota,"SARASWATI MISSION HOSPITAL, Haryana,Ambala Road, Pehowa District Kurukshetra, Haryana, 136128",(NBEMS-DIPLOMA) OPHTHALMOLOGY,Open,OBC,Allotted
114,34399,DNB Quota,"Mahavir Hospital Manish IVF Center, Gujarat,Dr Manish R Pandya Lati plot , Opp. District Library, Near C J hospital Surendranagar, Gujarat, 363001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,Open,General,Allotted
115,34614,DNB Quota,"Area Hospital Sriikalahasthi, ,Near RTC Bustand Ayyalanadu Cheruvu Area Hospital, srikalahasthi Chitotorm, Andhra Pradesh, 517644",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
116,34719,All India,"Government Medical College,Churu,Civil Line, Shekhawat Colony, Churu-331001, Rajasthan, 331001",M.D. (PATHOLOGY),Open,General,Allotted
117,35422,All India,"KING GEORGES MEDICAL UNIVERSITY,KING GEORGES MEDICAL UNIVERSITY, Shahmeena Road, Chowk, Lucknow-226003, Uttar Pradesh, 226003",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,OBC,OBC,Allotted
118,35745,All India,"Government Medical College, Nagpur,Government Medical College, Nagpur, Maharashtra, 440003",M.D. (Radiotherapy/ Radiation Oncology),EWS,EWS,Allotted
119,36029,DNB Quota,"Distric Hopital Gwalior, Madhya Pradesh,Mall Road Morar Gwalior, Madhya Pradesh, 474006",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
120,36103,Management/Paid Seats Quota,"MGM Medical College, Navi Mumbai,MGM Medical College, Sector1, Plot 1, Kamothe, Navi Mumbai- 410209, Maharashtra, 410209",M.D. (GENERAL MEDICINE),Open,OBC,Allotted
121,36474,All India,"Government Medical College Kota,Government Medical College Kota, Rajasthan, 324005",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
122,36903,DNB Quota,"Jabalpur Hospital and Research Centre, Jabalpur, Madhya Pradesh,Russel Chowk Napier Town Jabalpur, Madhya Pradesh, 482002",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,Open,General,Allotted
123,37003,DNB Quota,"Naga Hospital Authority, Nagaland-0,NH-29, Hospital Colony, Kohima, Nagaland 797001, Nagaland, 797001",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,OBC,OBC,Allotted
124,37151,DNB Quota,"Government Medical College and Associated Hospital,,JANGLAT MANDI ANANTNAG, JAMMU AND KASHMIR 192101, Jammu And Kashmir, 192101",(NBEMS) FAMILY MEDICINE,OBC,OBC,Allotted
125,37661,All India,"Kakatiya Medical College,Kakatiya Medical College, Telangana, 506007",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),SC,SC,Allotted
